hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,0.4,90,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8699563145637512,249980.875,499.98087463422036,0.8377943477547417,0.8511051806418377,1.0113000869750977,0.006149543089635186,0.9366492744874606,-17.76401400566101,7.732247340039243,3.0235357653162453,0.0,31.320555210113525
64,0.4,120,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8696030825376511,250659.890625,500.65945574312286,0.8004404711486586,0.8090777560709416,0.9985472559928894,-0.000790593909076814,0.9419432014031752,-21.83956652879715,1.8161441768354234,-1.3776706459742347,0.0,32.18890190124512
128,0.4,120,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8689357787370682,251942.640625,501.9388813640561,0.7950928534687853,0.8104674475082007,0.9482665657997131,-0.02815344574185566,0.9417934537070562,-20.481333136558533,8.072661813508985,91.87565094824957,0.0,36.269404888153076
256,0.4,120,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8684422373771667,252891.375,502.88306294803766,0.8323320139254526,0.8448759574488879,0.9985139966011047,-0.0008086870154096037,0.9363849328319631,-16.636762022972107,-7.862867547268,94.78988237433956,0.0,31.939377784729007
64,0.4,90,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.866036593914032,257515.6875,507.4600353722449,0.7963147410870941,0.8069084322415809,0.9749345779418945,-0.013640661399444986,0.9402082298634467,-21.872510015964508,-1.0769371039804867,87.75540675365528,0.2,34.27692890167236
64,0.4,120,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8650941401720047,259327.359375,509.241945812597,0.7629269600348768,0.7726706402239073,0.9592744708061218,-0.022162910681597692,0.946461044705978,-25.374120473861694,2.2669945695282294,91.53601619998535,0.2,35.173377990722656
128,0.4,120,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.864947721362114,259608.828125,509.51823139609047,0.8000259989410642,0.8113693734511355,0.974202573299408,-0.014039017893862053,0.9388233655475421,-22.088097035884857,5.217196705794592,0.051510138969141445,0.2,34.89248275756836
64,0.4,120,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8563895523548126,276060.0625,525.4141818603681,0.7905704736477501,0.8060166313946474,0.9557724595069885,-0.024068717881984874,0.9346157215028973,-23.102425038814545,13.352790003119305,3.4990563522065385,0.2,35.13380765914917
128,0.4,90,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8521897345781326,284133.3125,533.0415673284776,0.824451162429555,0.8413982070832178,1.0189582109451294,0.010317120648090667,0.9271751972630438,-20.06593942642212,6.752018121015323,-1.6398844815978024,0.0,32.85020351409912
64,0.4,90,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8521838635206223,284144.5625,533.052119871969,0.7977558373734088,0.8150041068269824,1.043243408203125,0.023533144325671686,0.9306513989137023,-23.907817900180817,8.497619230679335,83.77163927511442,0.2,31.017746925354007
64,0.4,120,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8511579930782318,286116.59375,534.8986761527832,0.7703817062240448,0.7823727713453091,0.965562641620636,-0.018740892366091423,0.935370142097394,-26.182949542999268,11.4025936104885,94.13810464784224,0.2,36.31417989730835
256,0.4,120,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.848801776766777,290645.90625,539.1158560550784,0.8011721827897634,0.8158342766547775,1.0214722156524658,0.011685241228651345,0.9282056325587291,-20.963601768016815,-9.131147623908511,98.24292215068512,0.0,33.40561866760254
256,0.4,90,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8481111079454422,291973.5625,540.345780496156,0.8120051154711291,0.8310462208871574,0.9636053442955017,-0.01980605246543006,0.9260261791667935,-21.1376816034317,18.08576767847431,2.0266776364271593,0.0,36.37678861618042
256,0.4,120,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8423797786235809,302990.8125,550.4460123390849,0.7940408868399912,0.8080808303142205,0.9992532730102539,-0.0004063685269050654,0.9252629208519554,-22.29192405939102,6.2515565153792325,96.97119423046543,0.0,37.79979705810547
128,0.4,120,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8337014764547348,319672.96875,565.3962935410879,0.7758348678569141,0.7895824560084389,0.9980431199073792,-0.0010649399885560003,0.9227301205540626,-25.06602108478546,13.17038384484564,97.12716990162077,0.0,38.419249057769775
