hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
128,0.4,120,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9949068231508136,558.2911376953125,23.628185239144212,0.9735704685532428,0.9897972078810253,1.024262547492981,0.015535225575549505,0.9976016767059129,-2.5903426110744476,0.7777561740507976,-1359.8375095131494,0.2,5.588401556015015
256,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.9948163852095604,568.20458984375,23.837042388764385,0.9743651112271351,0.9837339164465905,1.0196648836135864,0.01259133074683288,0.9975804131148568,-0.8921995759010315,-3.1399960309113406,-0.33287503856084705,0.2,2.1445974707603455
64,0.4,120,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9947646418586373,573.87646484375,23.95571883379311,0.9668960755163746,0.9727707702527806,0.9813067317008972,-0.01196923962656835,0.9977638014648799,-2.986634150147438,9.092460255921548,-1317.2578221961085,0.2,3.0641642212867737
128,0.4,90,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9947081329301,580.0706787109375,24.08465649974974,0.9567862561258484,0.9602651625377815,0.9831161499023438,-0.01081064215491848,0.9981275798143255,-5.2412427961826324,3.1758790983284353,-5.586806362366572,0.0,2.9306423664093018
256,0.4,120,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9946546908468008,585.9287719726562,24.205965627767387,0.9399029859676614,0.966658994608943,0.9500272870063782,-0.031997319910888604,0.9983397556885464,-4.6089056879282,12.32087404118743,-1222.993808734325,0.2,2.4403470754623413
256,0.4,120,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9945318014360964,599.3994140625,24.48263494933705,0.9593151979875943,0.9600862502745672,0.9923761487007141,-0.004881511874068626,0.9979943606977976,-4.5946285128593445,7.681832173108045,-46.026511208092266,0.0,4.5110175013542175
64,0.4,120,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.9941665390506387,639.4378051757812,25.2871074893073,0.946539595705916,0.9492426554488094,1.0167022943496704,0.01069440909777615,0.9983446556685668,-4.43003922700882,-6.6445894111879165,-1387.256973484314,0.2,7.28661835193634
128,0.4,90,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.9941399176605046,642.3558959960938,25.34474099287846,0.9368482830157445,0.9392763851574534,0.9826912879943848,-0.01108269756186184,0.9989089238247355,-6.264498829841614,-3.2717604203387416,-1365.6968729559617,0.2,4.083861410617828
64,0.4,120,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.9938933374360204,669.3849487304688,25.87247473146836,0.9438954113365567,0.9441102423998466,1.0046453475952148,0.0029744048540251986,0.9984250046952757,-4.9900975078344345,-6.349826774342994,-119.5702870520978,0.2,5.481695532798767
64,0.4,120,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.9938619476743042,672.8257446289062,25.938884799252765,0.9683172719416671,0.9684901491792757,0.9980319738388062,-0.001260128567956196,0.997344546836633,-0.7440823595970869,-2.1782994732111307,-1361.7335504775092,0.2,4.057110548019409
256,0.4,90,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.9936009282246232,701.4375,26.484665374514364,0.9412958310135842,0.9416685186221304,0.9935879111289978,-0.004105626260670098,0.998417959242215,-6.315786391496658,-2.6942099649949323,-0.8814931472265438,0.2,4.101256728172302
