hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
256,0.4,90,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.5327288210391998,51220.16796875,226.31873092775595,0.7203526925867861,0.9405752273526894,1.1247395277023315,0.07987017661617642,0.7568717145869793,-15.677917003631592,12.601606274509406,19.784439239144167,0.6,38.067359924316406
128,0.4,120,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.5321134030818939,51287.62890625,226.46772155486087,0.7590294270818726,1.0127488583397404,1.071078896522522,0.04551155587948005,0.7701042103633379,-4.176677763462067,7.242971635774252,-1365.9346646770273,0.4,54.58715438842774
128,0.4,90,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.5279890298843384,51739.72265625,227.4636732672934,0.7301113798398422,1.0203104593252048,1.1447231769561768,0.09266567565925851,0.7731023257376481,0.5265934392809868,3.0910758628755786,-1393.0770545738467,1.0,67.58992195129395
128,0.4,120,1,48,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.5151724517345428,53144.6171875,230.53116315912692,0.7463958414870592,0.9966623322766663,1.0756208896636963,0.04841977886591747,0.7579557680181234,-3.043965809047222,22.02486398930335,-54.200720801624044,0.6,38.24662446975708
256,0.4,90,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.5003326833248138,54771.28515625,234.0326583112921,0.6955897087621623,0.9497264836145033,1.156081199645996,0.09993816880671604,0.7435300055000409,-15.06391167640686,12.271608976309903,-51.111049301569835,0.6,56.85265064239502
256,0.4,120,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.48431944847106934,56526.5859375,237.75320384276634,0.5663882454906948,1.0690026162116264,1.3716273307800293,0.23795146656898541,0.7875125424362659,-19.023267924785614,13.12972611449164,-1398.0849825438775,0.2,64.81979370117188
256,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.4496801495552063,60323.59375,245.60861904664503,0.670339812244694,1.0828789628582383,1.2069929838180542,0.13253674821938055,0.7571815049126093,-2.627233602106571,13.938854105269266,-1389.898902433396,0.2,46.68134689331055
256,0.4,90,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.44497615098953247,60839.22265625,246.6560817337574,0.6544171709685715,0.8530846419077043,0.9896467924118042,-0.006629109532189137,0.6873721375651016,-24.239762127399445,6.377046033094984,-1358.1164275737117,1.0,53.94702911376953
256,0.4,90,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.4235838055610657,63184.15234375,251.36458052746812,0.6466288253319314,1.0578280198726266,1.2316950559616089,0.14835338499513268,0.7395302162498524,4.731237515807152,18.499411248036903,-77.8852505637218,0.8,49.95145797729492
256,0.4,120,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.37850815057754517,68125.140625,261.00793211126745,0.604202483473889,1.1699103309434429,1.2639535665512085,0.16900839560312744,0.7589301590164718,12.983065843582153,10.982619111649619,-1404.9414694104692,1.0,31.94648504257202
256,0.4,120,1,32,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.35484451055526733,70719.046875,265.9305301671848,0.6611646187323115,1.0502175659765471,1.145584225654602,0.09321702223443443,0.6981840877177599,-8.245828747749329,22.004363321028915,-1318.280784255176,0.8,48.9805793762207
64,0.4,120,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",-0.037709712982177734,113749.0703125,337.2670608175367,0.4627708574562098,1.300912452542393,1.271816611289978,0.17404310283086025,0.647604515735387,44.87755298614502,12.084192032495512,-5.932290845639105,1.4,30.542235374450684
