number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_hidden_size,params_num_layers,params_output_dropout,params_schedule_pairs,params_seq_length_1D,params_seq_length_1H,state
120,-1000000000.0,2026-02-24 16:49:05.127660,2026-02-24 16:49:05.139963,0 days 00:00:00.012303,32,32,256,1,0.38895810619404514,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",139,347,COMPLETE
119,-1000000000.0,2026-02-24 16:49:05.127209,2026-02-24 16:49:05.139009,0 days 00:00:00.011800,32,32,256,1,0.5252918918216044,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",114,340,COMPLETE
118,-1000000000.0,2026-02-24 16:49:05.112185,2026-02-24 16:49:05.126464,0 days 00:00:00.014279,128,96,128,1,0.4273173870264934,"((0.5, 0.25), (0.01, 0.005, 0.001))",126,253,COMPLETE
117,-1000000000.0,2026-02-24 16:49:05.109568,2026-02-24 16:49:05.125810,0 days 00:00:00.016242,128,96,64,1,0.4218207593779605,"((0.7, 0.2), (0.01, 0.002, 0.0005))",106,252,COMPLETE
116,-1000000000.0,2026-02-24 16:49:05.097386,2026-02-24 16:49:05.110721,0 days 00:00:00.013335,32,96,64,1,0.5799725999667588,"((0.7, 0.2), (0.01, 0.002, 0.0005))",70,163,COMPLETE
115,-1000000000.0,2026-02-24 16:49:05.094138,2026-02-24 16:49:05.107637,0 days 00:00:00.013499,32,32,64,1,0.5780360270525179,"((0.7, 0.2), (0.01, 0.002, 0.0005))",116,137,COMPLETE
114,-1000000000.0,2026-02-24 16:49:05.081682,2026-02-24 16:49:05.096718,0 days 00:00:00.015036,32,32,128,1,0.5477743575343187,"((0.7, 0.2), (0.01, 0.002, 0.0005))",90,381,COMPLETE
112,-1000000000.0,2026-02-24 16:49:05.067129,2026-02-24 16:49:05.080977,0 days 00:00:00.013848,32,32,128,1,0.5879370156116889,"((0.7, 0.2), (0.01, 0.002, 0.0005))",120,370,COMPLETE
98,-1000000000.0,2026-02-24 16:49:04.967174,2026-02-24 16:49:04.980597,0 days 00:00:00.013423,128,96,64,1,0.3652879421446358,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",86,289,COMPLETE
111,-1000000000.0,2026-02-24 16:49:05.065152,2026-02-24 16:49:05.076723,0 days 00:00:00.011571,32,32,128,1,0.5886115154658841,"((0.7, 0.2), (0.01, 0.002, 0.0005))",125,328,COMPLETE
110,-1000000000.0,2026-02-24 16:49:05.051741,2026-02-24 16:49:05.064776,0 days 00:00:00.013035,64,64,128,1,0.46193326828668546,"((0.5, 0.25), (0.01, 0.005, 0.001))",117,377,COMPLETE
109,-1000000000.0,2026-02-24 16:49:05.049719,2026-02-24 16:49:05.063048,0 days 00:00:00.013329,64,64,128,1,0.4730133323100533,"((0.5, 0.25), (0.01, 0.005, 0.001))",97,216,COMPLETE
108,-1000000000.0,2026-02-24 16:49:05.038971,2026-02-24 16:49:05.049189,0 days 00:00:00.010218,128,32,256,1,0.3142030602499672,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",103,144,COMPLETE
107,-1000000000.0,2026-02-24 16:49:05.037171,2026-02-24 16:49:05.048727,0 days 00:00:00.011556,128,32,256,1,0.5362875300973396,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",135,147,COMPLETE
106,-1000000000.0,2026-02-24 16:49:05.022515,2026-02-24 16:49:05.036069,0 days 00:00:00.013554,32,96,128,1,0.22502240430942,"((0.7, 0.2), (0.01, 0.002, 0.0005))",148,399,COMPLETE
105,-1000000000.0,2026-02-24 16:49:05.021344,2026-02-24 16:49:05.036231,0 days 00:00:00.014887,32,96,128,1,0.407966693681534,"((0.7, 0.2), (0.01, 0.002, 0.0005))",150,345,COMPLETE
104,-1000000000.0,2026-02-24 16:49:05.008263,2026-02-24 16:49:05.020623,0 days 00:00:00.012360,32,32,128,1,0.392548775696756,"((0.7, 0.2), (0.01, 0.002, 0.0005))",110,357,COMPLETE
103,-1000000000.0,2026-02-24 16:49:05.004999,2026-02-24 16:49:05.019118,0 days 00:00:00.014119,32,32,128,1,0.3716399393293631,"((0.7, 0.2), (0.01, 0.002, 0.0005))",127,360,COMPLETE
102,-1000000000.0,2026-02-24 16:49:04.995707,2026-02-24 16:49:05.005304,0 days 00:00:00.009597,32,32,128,1,0.5672779448112921,"((0.7, 0.2), (0.01, 0.002, 0.0005))",123,364,COMPLETE
101,-1000000000.0,2026-02-24 16:49:04.991391,2026-02-24 16:49:05.003960,0 days 00:00:00.012569,32,32,128,1,0.5461598389189071,"((0.5, 0.25), (0.01, 0.005, 0.001))",99,235,COMPLETE
100,-1000000000.0,2026-02-24 16:49:04.981453,2026-02-24 16:49:04.993497,0 days 00:00:00.012044,64,32,256,1,0.3256928964341262,"((0.5, 0.25), (0.01, 0.005, 0.001))",76,187,COMPLETE
99,-1000000000.0,2026-02-24 16:49:04.978637,2026-02-24 16:49:04.989752,0 days 00:00:00.011115,64,32,256,1,0.34122400748867676,"((0.5, 0.25), (0.01, 0.005, 0.001))",92,155,COMPLETE
65,-1000000000.0,2026-02-24 16:49:04.736517,2026-02-24 16:49:04.748161,0 days 00:00:00.011644,128,96,64,1,0.25733131576416857,"((0.5, 0.25), (0.01, 0.005, 0.001))",93,249,COMPLETE
64,-1000000000.0,2026-02-24 16:49:04.731805,2026-02-24 16:49:04.743694,0 days 00:00:00.011889,128,96,64,1,0.20499211991337626,"((0.5, 0.25), (0.01, 0.005, 0.001))",92,248,COMPLETE
63,-1000000000.0,2026-02-24 16:49:04.721887,2026-02-24 16:49:04.730150,0 days 00:00:00.008263,128,96,64,1,0.3505332547395374,"((0.5, 0.25), (0.01, 0.005, 0.001))",98,298,COMPLETE
16,-1000000000.0,2026-02-24 16:49:04.449090,2026-02-24 16:49:04.455348,0 days 00:00:00.006258,64,32,128,1,0.498064206804527,"((0.5, 0.25), (0.01, 0.005, 0.001))",79,198,COMPLETE
29,-1000000000.0,2026-02-24 16:49:04.495048,2026-02-24 16:49:04.501912,0 days 00:00:00.006864,32,32,128,1,0.5340638738012308,"((0.5, 0.25), (0.01, 0.005, 0.001))",129,185,COMPLETE
28,-1000000000.0,2026-02-24 16:49:04.493692,2026-02-24 16:49:04.501472,0 days 00:00:00.007780,32,32,128,1,0.5369385354237624,"((0.5, 0.25), (0.01, 0.005, 0.001))",102,121,COMPLETE
27,-1000000000.0,2026-02-24 16:49:04.485815,2026-02-24 16:49:04.492881,0 days 00:00:00.007066,64,96,256,1,0.5212270202311904,"((0.5, 0.25), (0.01, 0.005, 0.001))",115,147,COMPLETE
26,-1000000000.0,2026-02-24 16:49:04.485139,2026-02-24 16:49:04.493104,0 days 00:00:00.007965,64,96,256,1,0.3304333872610983,"((0.5, 0.25), (0.01, 0.005, 0.001))",119,153,COMPLETE
25,-1000000000.0,2026-02-24 16:49:04.479339,2026-02-24 16:49:04.484532,0 days 00:00:00.005193,32,96,256,1,0.37250104949806356,"((0.5, 0.25), (0.01, 0.005, 0.001))",86,211,COMPLETE
24,-1000000000.0,2026-02-24 16:49:04.477389,2026-02-24 16:49:04.484413,0 days 00:00:00.007024,32,96,256,1,0.3852597806733919,"((0.5, 0.25), (0.01, 0.005, 0.001))",89,208,COMPLETE
23,-1000000000.0,2026-02-24 16:49:04.472141,2026-02-24 16:49:04.476981,0 days 00:00:00.004840,32,96,256,1,0.4422766121384768,"((0.5, 0.25), (0.01, 0.005, 0.001))",97,158,COMPLETE
22,-1000000000.0,2026-02-24 16:49:04.470462,2026-02-24 16:49:04.476582,0 days 00:00:00.006120,32,96,256,1,0.4516221002640209,"((0.5, 0.25), (0.01, 0.005, 0.001))",97,168,COMPLETE
21,-1000000000.0,2026-02-24 16:49:04.465065,2026-02-24 16:49:04.469518,0 days 00:00:00.004453,128,64,64,1,0.2619035011402687,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",65,278,COMPLETE
20,-1000000000.0,2026-02-24 16:49:04.462553,2026-02-24 16:49:04.469305,0 days 00:00:00.006752,128,64,64,1,0.2636901138938844,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",71,278,COMPLETE
19,-1000000000.0,2026-02-24 16:49:04.457021,2026-02-24 16:49:04.462213,0 days 00:00:00.005192,32,32,128,1,0.36333202943545545,"((0.7, 0.2), (0.01, 0.002, 0.0005))",107,143,COMPLETE
18,-1000000000.0,2026-02-24 16:49:04.456195,2026-02-24 16:49:04.461837,0 days 00:00:00.005642,32,32,128,1,0.3611444304118237,"((0.7, 0.2), (0.01, 0.002, 0.0005))",107,143,COMPLETE
17,-1000000000.0,2026-02-24 16:49:04.451945,2026-02-24 16:49:04.455203,0 days 00:00:00.003258,64,32,128,1,0.47524065883613287,"((0.5, 0.25), (0.01, 0.005, 0.001))",82,202,COMPLETE
