hidden_size,output_dropout,seq_length,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Peak-MAPE
256,0.4,120,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8305485844612122,29029.099609375,170.3792816318199,0.8550521166494542,0.8850583552010193,1.0028319358825684,0.002166615177144846,0.9117373956997337,-10.301745682954788,-16.174490861460395,51.10386334679839,0.2,39.882822036743164
256,0.4,90,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8304514437913895,29045.7421875,170.42811442804853,0.8735303624397184,0.9127362465834429,1.0232658386230469,0.017799718786105645,0.91146578448165,-6.067276746034622,-23.305234158645575,66.77254939886993,0.2,34.55302953720093
256,0.4,120,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8302581310272217,29078.859375,170.52524556498958,0.8338880574516148,0.8635496950075318,0.9625713229179382,-0.028635080364206648,0.912973648493418,-12.929907441139221,-13.469421745815843,-117.04514471353174,0.2,39.221696853637695
256,0.4,120,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8283327519893646,29408.69921875,171.48964755561778,0.83036557840262,0.8599369738760108,0.9622108936309814,-0.02891083808966255,0.9120786195314281,-11.585208028554916,-16.39360164927148,-2258.8885770441375,0.2,42.56819248199463
256,0.4,90,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8278129547834396,29497.748046875,171.74908455905958,0.8505605035314557,0.8845067660180953,0.9685513377189636,-0.024060009010051887,0.9105323653497736,-8.757971972227097,-19.425764562455907,32.151264241798536,0.2,37.06830978393555
64,0.4,120,1,16,256,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8272823542356491,29588.646484375,172.0135066916985,0.8024331009774998,0.8229345635765335,0.9820292592048645,-0.013748660842329253,0.9142237603481698,-15.123969316482544,-18.125649125321274,-11.929605548030317,0.2,44.08358573913574
128,0.4,120,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8269135504961014,29651.826171875,172.19705622302317,0.8733489552850694,0.9133658442352257,0.9816029667854309,-0.014074777532086328,0.9094651484166997,-7.125134766101837,-20.619374652100145,37.85397564511741,0.2,34.88481283187866
128,0.4,120,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8266713917255402,29693.310546875,172.31747023118405,0.8883855140797755,0.9346255114236693,0.9977914690971375,-0.0016896427905207176,0.9095616668559714,-6.202923506498337,-11.469311184211248,-183.8526126337304,0.2,35.49274206161499
128,0.4,120,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8264375180006027,29733.375,172.433682904472,0.8782354694757087,0.9197491194554448,1.0118494033813477,0.009065424626344595,0.909192573513337,-7.195539772510529,-22.991704542678647,-2.1449166194911773,0.2,31.564042568206784
64,0.4,90,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8261623382568359,29780.51953125,172.57033212939587,0.8696426789300904,0.9079697669257364,1.01565420627594,0.01197636446618392,0.9090142143920792,-9.164951741695404,-20.963973063848687,-92.94920938539357,0.2,31.88540697097778
