number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_hidden_size,params_num_layers,params_output_dropout,params_schedule_pairs,params_seq_length_1D,params_seq_length_1H,state
86,-1000000000.0,2026-02-26 16:45:23.340639,2026-02-26 16:45:23.348233,0 days 00:00:00.007594,64,4,128,1,0.34185842598276495,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",134,196,COMPLETE
85,-1000000000.0,2026-02-26 16:45:23.338823,2026-02-26 16:45:23.347194,0 days 00:00:00.008371,128,3,128,1,0.28999451394402737,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",139,233,COMPLETE
84,-1000000000.0,2026-02-26 16:45:23.331923,2026-02-26 16:45:23.340272,0 days 00:00:00.008349,128,3,128,1,0.2898024219173143,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",141,223,COMPLETE
83,-1000000000.0,2026-02-26 16:45:23.330917,2026-02-26 16:45:23.338288,0 days 00:00:00.007371,128,3,128,1,0.3037569376425977,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",122,220,COMPLETE
82,-1000000000.0,2026-02-26 16:45:23.323481,2026-02-26 16:45:23.331541,0 days 00:00:00.008060,128,3,128,1,0.3146854253699371,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",132,211,COMPLETE
81,-1000000000.0,2026-02-26 16:45:23.322790,2026-02-26 16:45:23.330532,0 days 00:00:00.007742,128,3,256,1,0.3823924064307077,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",73,208,COMPLETE
80,-1000000000.0,2026-02-26 16:45:23.315765,2026-02-26 16:45:23.323018,0 days 00:00:00.007253,128,3,256,1,0.5062102702689478,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",74,288,COMPLETE
79,-1000000000.0,2026-02-26 16:45:23.313347,2026-02-26 16:45:23.322243,0 days 00:00:00.008896,128,2,128,1,0.40275269322163876,"((0.5, 0.25), (0.01, 0.005, 0.001))",64,272,COMPLETE
78,-1000000000.0,2026-02-26 16:45:23.307929,2026-02-26 16:45:23.315437,0 days 00:00:00.007508,32,2,128,1,0.14123052773046701,"((0.5, 0.25), (0.01, 0.005, 0.001))",112,271,COMPLETE
77,-1000000000.0,2026-02-26 16:45:23.304177,2026-02-26 16:45:23.312687,0 days 00:00:00.008510,32,4,64,1,0.15213405468749602,"((0.7, 0.2), (0.01, 0.002, 0.0005))",94,156,COMPLETE
76,-1000000000.0,2026-02-26 16:45:23.299723,2026-02-26 16:45:23.307292,0 days 00:00:00.007569,64,4,64,1,0.3554240474121095,"((0.7, 0.2), (0.01, 0.002, 0.0005))",127,153,COMPLETE
75,-1000000000.0,2026-02-26 16:45:23.296023,2026-02-26 16:45:23.303847,0 days 00:00:00.007824,64,4,64,1,0.25959230335124595,"((0.7, 0.2), (0.01, 0.002, 0.0005))",125,177,COMPLETE
74,-1000000000.0,2026-02-26 16:45:23.292339,2026-02-26 16:45:23.299034,0 days 00:00:00.006695,64,4,64,1,0.5455293449137513,"((0.7, 0.2), (0.01, 0.002, 0.0005))",111,184,COMPLETE
73,-1000000000.0,2026-02-26 16:45:23.288594,2026-02-26 16:45:23.295719,0 days 00:00:00.007125,64,4,64,1,0.5481261435993904,"((0.7, 0.2), (0.01, 0.002, 0.0005))",119,141,COMPLETE
