number,value,datetime_start,datetime_complete,duration,params_batch_size,params_epochs,params_hidden_size,params_num_layers,params_output_dropout,params_schedule_pairs,params_seq_length_1D,params_seq_length_1H,state
68,-1000000000.0,2026-02-26 16:45:22.698880,2026-02-26 16:45:22.706805,0 days 00:00:00.007925,128,2,64,1,0.31939835387457655,"((0.7, 0.2), (0.01, 0.002, 0.0005))",91,179,COMPLETE
67,-1000000000.0,2026-02-26 16:45:22.698064,2026-02-26 16:45:22.706679,0 days 00:00:00.008615,128,2,64,1,0.3157732355992564,"((0.5, 0.25), (0.01, 0.005, 0.001))",97,182,COMPLETE
66,-1000000000.0,2026-02-26 16:45:22.689655,2026-02-26 16:45:22.697793,0 days 00:00:00.008138,32,2,128,1,0.5154261824238562,"((0.7, 0.2), (0.01, 0.002, 0.0005))",129,170,COMPLETE
95,-1000000000.0,2026-02-26 16:45:22.845323,2026-02-26 16:45:22.866562,0 days 00:00:00.021239,64,4,256,1,0.35260108969015735,"((0.5, 0.25), (0.01, 0.005, 0.001))",74,305,COMPLETE
96,-1000000000.0,2026-02-26 16:45:22.865024,2026-02-26 16:45:22.880613,0 days 00:00:00.015589,64,2,256,1,0.3541427071088505,"((0.5, 0.25), (0.01, 0.005, 0.001))",79,174,COMPLETE
97,-1000000000.0,2026-02-26 16:45:22.867975,2026-02-26 16:45:22.880778,0 days 00:00:00.012803,64,2,128,1,0.4288174165708931,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",79,324,COMPLETE
113,-1000000000.0,2026-02-26 16:45:22.968691,2026-02-26 16:45:22.981248,0 days 00:00:00.012557,128,3,64,1,0.5852130482729534,"((0.5, 0.25), (0.01, 0.005, 0.001))",150,398,COMPLETE
126,-1000000000.0,2026-02-26 16:45:23.054555,2026-02-26 16:45:23.066044,0 days 00:00:00.011489,128,3,64,1,0.20997739347463326,"((0.5, 0.25), (0.01, 0.005, 0.001))",136,134,COMPLETE
125,-1000000000.0,2026-02-26 16:45:23.045827,2026-02-26 16:45:23.057488,0 days 00:00:00.011661,128,3,64,1,0.12164306441715117,"((0.5, 0.25), (0.01, 0.005, 0.001))",70,385,COMPLETE
124,-1000000000.0,2026-02-26 16:45:23.042109,2026-02-26 16:45:23.053208,0 days 00:00:00.011099,128,3,64,1,0.32951543143228723,"((0.5, 0.25), (0.01, 0.005, 0.001))",69,384,COMPLETE
123,-1000000000.0,2026-02-26 16:45:23.034090,2026-02-26 16:45:23.044946,0 days 00:00:00.010856,128,3,64,1,0.5916291051257139,"((0.5, 0.25), (0.01, 0.005, 0.001))",63,216,COMPLETE
122,-1000000000.0,2026-02-26 16:45:23.029193,2026-02-26 16:45:23.040381,0 days 00:00:00.011188,128,3,64,1,0.5915321664792206,"((0.5, 0.25), (0.01, 0.005, 0.001))",62,390,COMPLETE
121,-1000000000.0,2026-02-26 16:45:23.021850,2026-02-26 16:45:23.032468,0 days 00:00:00.010618,32,2,128,1,0.39861632029849337,"((0.7, 0.2), (0.01, 0.002, 0.0005))",131,232,COMPLETE
120,-1000000000.0,2026-02-26 16:45:23.016730,2026-02-26 16:45:23.027227,0 days 00:00:00.010497,32,4,128,1,0.4526576548254674,"((0.7, 0.2), (0.01, 0.002, 0.0005))",130,363,COMPLETE
119,-1000000000.0,2026-02-26 16:45:23.009330,2026-02-26 16:45:23.021130,0 days 00:00:00.011800,64,4,256,1,0.4515802960654204,"((0.7, 0.2), (0.01, 0.002, 0.0005))",86,165,COMPLETE
118,-1000000000.0,2026-02-26 16:45:23.004275,2026-02-26 16:45:23.014917,0 days 00:00:00.010642,64,4,256,1,0.2679493607018598,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",75,166,COMPLETE
117,-1000000000.0,2026-02-26 16:45:22.997193,2026-02-26 16:45:23.008584,0 days 00:00:00.011391,128,3,64,1,0.560631437990014,"((0.6, 0.2), (0.005, 0.0015, 0.0005))",64,381,COMPLETE
116,-1000000000.0,2026-02-26 16:45:22.990642,2026-02-26 16:45:23.002209,0 days 00:00:00.011567,128,3,64,1,0.576146125548978,"((0.5, 0.25), (0.01, 0.005, 0.001))",66,391,COMPLETE
115,-1000000000.0,2026-02-26 16:45:22.982671,2026-02-26 16:45:22.995699,0 days 00:00:00.013028,128,3,64,1,0.5764411989189278,"((0.5, 0.25), (0.01, 0.005, 0.001))",60,375,COMPLETE
114,-1000000000.0,2026-02-26 16:45:22.978029,2026-02-26 16:45:22.988802,0 days 00:00:00.010773,128,3,64,1,0.582235383894042,"((0.5, 0.25), (0.01, 0.005, 0.001))",60,377,COMPLETE
112,-1000000000.0,2026-02-26 16:45:22.961882,2026-02-26 16:45:22.975955,0 days 00:00:00.014073,128,3,64,1,0.13750709769618674,"((0.5, 0.25), (0.01, 0.005, 0.001))",89,399,COMPLETE
