ordinate,date,time,capella gage flow,ef russian 20 et-potential,ef russian 20 flow,ef russian 20 flow-base,ef russian 20 infiltration,ef russian 20 perc-soil,ef russian 20 saturation fraction
83626,2004-04-15 09:00:00,09:00:00,191.236297,0.006025,0.236297,0.236297,0,0,0.369613
83627,2004-04-15 10:00:00,10:00:00,191.234704,0.004605,0.234704,0.234704,0,0,0.369613
83628,2004-04-15 11:00:00,11:00:00,191.233121,0.00559,0.233121,0.233121,0,0,0.369613
83629,2004-04-15 12:00:00,12:00:00,191.231549,0.012081,0.231549,0.231549,0,0,0.369613
83630,2004-04-15 13:00:00,13:00:00,191.229987,0.011329,0.229987,0.229987,0,0,0.369613
83631,2004-04-15 14:00:00,14:00:00,191.228436,0.008494,0.228436,0.228436,0,0,0.369613
83632,2004-04-15 15:00:00,15:00:00,191.226895,0.005631,0.226895,0.226895,0,0,0.369613
83633,2004-04-15 16:00:00,16:00:00,191.225365,0.003435,0.225365,0.225365,0,0,0.369613
83634,2004-04-15 17:00:00,17:00:00,191.223845,0.002163,0.223845,0.223845,0,0,0.369613
83635,2004-04-15 18:00:00,18:00:00,191.222335,0.001202,0.222335,0.222335,0,0,0.369613
83636,2004-04-15 19:00:00,19:00:00,191.220836,0.000887,0.220836,0.220836,0,0,0.369613
83637,2004-04-15 20:00:00,20:00:00,191.219347,0.000626,0.219347,0.219347,0,0,0.369613
83638,2004-04-15 21:00:00,21:00:00,191.217867,0.000418,0.217867,0.217867,0,0,0.369613
83639,2004-04-15 22:00:00,22:00:00,191.216398,0.000193,0.216398,0.216398,0,0,0.369613
83640,2004-04-15 23:00:00,23:00:00,191.214939,0,0.214939,0.214939,0,0,0.369613
83641,2004-04-16 00:00:00,00:00:00,191.213489,0,0.213489,0.213489,0,0,0.369613
83642,2004-04-16 01:00:00,01:00:00,191.212049,0,0.212049,0.212049,0,0,0.369613
83643,2004-04-16 02:00:00,02:00:00,191.210619,0,0.210619,0.210619,0,0,0.369613
83644,2004-04-16 03:00:00,03:00:00,191.209199,0,0.209199,0.209199,0,0,0.369613
83645,2004-04-16 04:00:00,04:00:00,191.207788,0,0.207788,0.207788,0,0,0.369613
83646,2004-04-16 05:00:00,05:00:00,191.206386,0,0.206386,0.206386,0,0,0.369613
83647,2004-04-16 06:00:00,06:00:00,191.204994,0.000059,0.204994,0.204994,0,0,0.369613
83648,2004-04-16 07:00:00,07:00:00,191.203612,0.000854,0.203612,0.203612,0,0,0.369613
83649,2004-04-16 08:00:00,08:00:00,191.202239,0.002035,0.202239,0.202239,0,0,0.369613
83650,2004-04-16 09:00:00,09:00:00,191.200875,0.006042,0.200875,0.200875,0,0,0.369613
83651,2004-04-16 10:00:00,10:00:00,191.19952,0.010115,0.19952,0.19952,0,0,0.369133
83652,2004-04-16 11:00:00,11:00:00,191.198174,0.006981,0.198174,0.198174,0,0,0.368688
83653,2004-04-16 12:00:00,12:00:00,191.196838,0.008595,0.196838,0.196838,0,0,0.368144
83654,2004-04-16 13:00:00,13:00:00,191.19551,0.006505,0.19551,0.19551,0,0,0.367734
83655,2004-04-16 14:00:00,14:00:00,191.194192,0.005713,0.194192,0.194192,0,0,0.367376
83656,2004-04-16 15:00:00,15:00:00,191.192882,0.00576,0.192882,0.192882,0,0,0.367017
83657,2004-04-16 16:00:00,16:00:00,191.191581,0.003985,0.191581,0.191581,0,0,0.366769
83658,2004-04-16 17:00:00,17:00:00,191.190289,0.002099,0.190289,0.190289,0,0,0.366639
83659,2004-04-16 18:00:00,18:00:00,191.189006,0.001283,0.189006,0.189006,0,0,0.366559
83660,2004-04-16 19:00:00,19:00:00,191.187731,0.000473,0.187731,0.187731,0,0,0.36653
83661,2004-04-16 20:00:00,20:00:00,191.186465,0.000206,0.186465,0.186465,0,0,0.366517
83662,2004-04-16 21:00:00,21:00:00,191.185208,0.000314,0.185208,0.185208,0,0,0.366498
83663,2004-04-16 22:00:00,22:00:00,191.183959,0.000202,0.183959,0.183959,0,0,0.366486
83664,2004-04-16 23:00:00,23:00:00,191.182718,0.000046,0.182718,0.182718,0,0,0.366483
83665,2004-04-17 00:00:00,00:00:00,191.181486,0.000045,0.181486,0.181486,0,0,0.36648
83666,2004-04-17 01:00:00,01:00:00,190.180262,0,0.180262,0.180262,0,0,0.36648
83667,2004-04-17 02:00:00,02:00:00,190.179046,0,0.179046,0.179046,0,0,0.36648
83668,2004-04-17 03:00:00,03:00:00,190.177838,0,0.177838,0.177838,0,0,0.36648
83669,2004-04-17 04:00:00,04:00:00,190.176639,0,0.176639,0.176639,0,0,0.36648
83670,2004-04-17 05:00:00,05:00:00,190.175448,0,0.175448,0.175448,0,0,0.36648
83671,2004-04-17 06:00:00,06:00:00,190.174264,0.000521,0.174264,0.174264,0,0,0.366448
83672,2004-04-17 07:00:00,07:00:00,190.173089,0.002639,0.173089,0.173089,0,0,0.366285
83673,2004-04-17 08:00:00,08:00:00,190.171922,0.005613,0.171922,0.171922,0,0,0.365939
83674,2004-04-17 09:00:00,09:00:00,190.170762,0.006975,0.170762,0.170762,0,0,0.365511
83675,2004-04-17 10:00:00,10:00:00,190.169611,0.008046,0.169611,0.169611,0,0,0.365019
83676,2004-04-17 11:00:00,11:00:00,190.168467,0.009577,0.168467,0.168467,0,0,0.364438
83677,2004-04-17 12:00:00,12:00:00,190.167331,0.00745,0.167331,0.167331,0,0,0.363988
83678,2004-04-17 13:00:00,13:00:00,190.166202,0.01056,0.166202,0.166202,0,0,0.363355
83679,2004-04-17 14:00:00,14:00:00,190.165081,0.012304,0.165081,0.165081,0,0,0.362622
83680,2004-04-17 15:00:00,15:00:00,190.163968,0.010839,0.163968,0.163968,0,0,0.361983
83681,2004-04-17 16:00:00,16:00:00,190.162862,0.008334,0.162862,0.162862,0,0,0.361495
83682,2004-04-17 17:00:00,17:00:00,190.161764,0.005486,0.161764,0.161764,0,0,0.361175
83683,2004-04-17 18:00:00,18:00:00,190.160673,0.002053,0.160673,0.160673,0,0,0.361056
83684,2004-04-17 19:00:00,19:00:00,190.159589,0.00061,0.159589,0.159589,0,0,0.361021
83685,2004-04-17 20:00:00,20:00:00,190.158513,0.000378,0.158513,0.158513,0,0,0.360999
83686,2004-04-17 21:00:00,21:00:00,190.157444,0.000163,0.157444,0.157444,0,0,0.36099
83687,2004-04-17 22:00:00,22:00:00,190.156382,0.000095,0.156382,0.156382,0,0,0.360984
83688,2004-04-17 23:00:00,23:00:00,190.155327,0,0.155327,0.155327,0,0,0.360984
83689,2004-04-18 00:00:00,00:00:00,190.15428,0,0.15428,0.15428,0,0,0.360984
83690,2004-04-18 01:00:00,01:00:00,185.153239,0,0.153239,0.153239,0,0,0.360984
83691,2004-04-18 02:00:00,02:00:00,185.152206,0,0.152206,0.152206,0,0,0.360984
83692,2004-04-18 03:00:00,03:00:00,185.151179,0,0.151179,0.151179,0,0,0.360984
83693,2004-04-18 04:00:00,04:00:00,185.15016,0,0.15016,0.15016,0,0,0.360984
83694,2004-04-18 05:00:00,05:00:00,185.149147,0,0.149147,0.149147,0,0,0.360984
83695,2004-04-18 06:00:00,06:00:00,185.148141,0,0.148141,0.148141,0,0,0.360984
83696,2004-04-18 07:00:00,07:00:00,185.147142,0.000035,0.147142,0.147142,0,0,0.360982
83697,2004-04-18 08:00:00,08:00:00,185.14615,0.001424,0.14615,0.14615,0,0,0.3609
83698,2004-04-18 09:00:00,09:00:00,185.145164,0.002968,0.145164,0.145164,0,0,0.360728
83699,2004-04-18 10:00:00,10:00:00,185.144185,0.004086,0.144185,0.144185,0,0,0.360493
83700,2004-04-18 11:00:00,11:00:00,185.143213,0.004846,0.143213,0.143213,0,0,0.360214
83701,2004-04-18 12:00:00,12:00:00,185.142247,0.004822,0.142247,0.142247,0,0,0.359938
83702,2004-04-18 13:00:00,13:00:00,185.141287,0.004291,0.141287,0.141287,0,0,0.359693
83703,2004-04-18 14:00:00,14:00:00,185.140335,0.003919,0.140335,0.140335,0,0,0.35947
83704,2004-04-18 15:00:00,15:00:00,185.139388,0.003343,0.139388,0.139388,0,0,0.35928
83705,2004-04-18 16:00:00,16:00:00,185.138448,0.002481,0.138448,0.138448,0,0,0.359139
83706,2004-04-18 17:00:00,17:00:00,185.137514,0.001501,0.137514,0.137514,0,0,0.359054
83707,2004-04-18 18:00:00,18:00:00,185.136587,0.000737,0.136587,0.136587,0,0,0.359013
83708,2004-04-18 19:00:00,19:00:00,185.135666,0.000255,0.135666,0.135666,0,0,0.358998
83709,2004-04-18 20:00:00,20:00:00,185.134751,0.000106,0.134751,0.134751,0,0,0.358992
83710,2004-04-18 21:00:00,21:00:00,185.133842,0.000152,0.133842,0.133842,0,0,0.358984
83711,2004-04-18 22:00:00,22:00:00,185.132939,0.000273,0.132939,0.132939,0,0,0.358968
83712,2004-04-18 23:00:00,23:00:00,185.132043,0.000193,0.132043,0.132043,0,0,0.358958
83713,2004-04-19 00:00:00,00:00:00,185.131152,0.000233,0.131152,0.131152,0,0,0.358944
83714,2004-04-19 01:00:00,01:00:00,184.130268,0.000325,0.130268,0.130268,0,0,0.358926
83715,2004-04-19 02:00:00,02:00:00,184.129389,0.000273,0.129389,0.129389,0,0,0.358911
83716,2004-04-19 03:00:00,03:00:00,184.128517,0.000325,0.128517,0.128517,0,0,0.358892
83717,2004-04-19 04:00:00,04:00:00,184.12765,0.00035,0.12765,0.12765,0,0,0.358873
83718,2004-04-19 05:00:00,05:00:00,184.126789,0.000325,0.126789,0.126789,0,0,0.358854
83719,2004-04-19 06:00:00,06:00:00,184.125934,0.000333,0.125934,0.125934,0,0,0.358836
83720,2004-04-19 07:00:00,07:00:00,184.125085,0.001115,0.125085,0.125085,0,0,0.358773
83721,2004-04-19 08:00:00,08:00:00,184.124241,0.001945,0.124241,0.124241,0,0,0.358663
83722,2004-04-19 09:00:00,09:00:00,184.123403,0.002534,0.123403,0.123403,0,0,0.358521
83723,2004-04-19 10:00:00,10:00:00,184.122571,0.00317,0.122571,0.122571,0,0,0.358343
83724,2004-04-19 11:00:00,11:00:00,184.121744,0.003753,0.121744,0.121744,0,0,0.358133
83725,2004-04-19 12:00:00,12:00:00,184.120923,0.004017,0.120923,0.120923,0,0,0.358133
83726,2004-04-19 13:00:00,13:00:00,184.120108,0.003782,0.120108,0.120108,0,0,0.358133
83727,2004-04-19 14:00:00,14:00:00,184.119298,0.003472,0.119298,0.119298,0,0,0.358133
83728,2004-04-19 15:00:00,15:00:00,184.573373,0.002938,0.573373,0.118493,0.069646,0,0.365098
83729,2004-04-19 16:00:00,16:00:00,186.299957,0.002147,2.299957,0.117694,0.081417,0,0.373239
83730,2004-04-19 17:00:00,17:00:00,190.312592,0.001326,6.312592,0.1169,0.160756,0,0.389315
83731,2004-04-19 18:00:00,18:00:00,196.830976,0.000597,12.830976,0.116112,0.083555,0,0.39767
83732,2004-04-19 19:00:00,19:00:00,204.782184,0.000247,20.782184,0.115329,0.087125,0,0.406383
83733,2004-04-19 20:00:00,20:00:00,212.522399,0.000194,28.522399,0.114551,0.086206,0,0.415004
83734,2004-04-19 21:00:00,21:00:00,218.449439,0.00007,34.449439,0.113778,0.045488,0,0.419552
83735,2004-04-19 22:00:00,22:00:00,221.671514,0,37.671514,0.113011,0.043901,0,0.423942
83736,2004-04-19 23:00:00,23:00:00,222.138634,0,38.138634,0.112249,0,0,0.423942
83737,2004-04-20 00:00:00,00:00:00,220.316131,0,36.316131,0.111492,0,0,0.423942
83738,2004-04-20 01:00:00,01:00:00,207.656763,0,32.656763,0.11074,0,0,0.423942
83739,2004-04-20 02:00:00,02:00:00,202.923699,0,27.923699,0.109993,0,0,0.423942
83740,2004-04-20 03:00:00,03:00:00,197.992013,0,22.992013,0.109251,0,0,0.423942
83741,2004-04-20 04:00:00,04:00:00,193.516098,0,18.516098,0.108514,0,0,0.423942
83742,2004-04-20 05:00:00,05:00:00,189.83385,0,14.83385,0.107782,0,0,0.423942
83743,2004-04-20 06:00:00,06:00:00,186.887909,0.000556,11.887909,0.107056,0,0,0.423942
83744,2004-04-20 07:00:00,07:00:00,184.531017,0.003679,9.531017,0.106334,0,0,0.423942
83745,2004-04-20 08:00:00,08:00:00,182.645363,0.004872,7.645363,0.105616,0,0,0.423942
83746,2004-04-20 09:00:00,09:00:00,181.136701,0.003885,6.136701,0.104904,0,0,0.423942
83747,2004-04-20 10:00:00,10:00:00,179.929634,0.005067,4.929634,0.104197,0,0,0.423942
83748,2004-04-20 11:00:00,11:00:00,178.963844,0.005831,3.963844,0.103494,0,0,0.423942
83749,2004-04-20 12:00:00,12:00:00,178.191076,0.011729,3.191076,0.102796,0,0,0.423942
83750,2004-04-20 13:00:00,13:00:00,177.572727,0.008863,2.572727,0.102103,0,0,0.423942
83751,2004-04-20 14:00:00,14:00:00,177.077913,0.009946,2.077913,0.101414,0,0,0.423942
83752,2004-04-20 15:00:00,15:00:00,176.68193,0.005661,1.68193,0.10073,0,0,0.423942
83753,2004-04-20 16:00:00,16:00:00,176.36501,0.004047,1.36501,0.100051,0,0,0.423942
83754,2004-04-20 17:00:00,17:00:00,176.111344,0.002941,1.111344,0.099376,0,0,0.423942
83755,2004-04-20 18:00:00,18:00:00,175.869245,0.001766,0.869245,0.098706,0,0,0.423942
83756,2004-04-20 19:00:00,19:00:00,175.668839,0.00095,0.668839,0.09804,0,0,0.423942
83757,2004-04-20 20:00:00,20:00:00,175.463918,0.000266,0.463918,0.097379,0,0,0.423942
83758,2004-04-20 21:00:00,21:00:00,175.343123,0,0.343123,0.096722,0,0,0.423942
83759,2004-04-20 22:00:00,22:00:00,175.244358,0.000081,0.244358,0.09607,0,0,0.423942
83760,2004-04-20 23:00:00,23:00:00,175.165737,0,0.165737,0.095422,0,0,0.423942
83761,2004-04-21 00:00:00,00:00:00,175.125535,0,0.125535,0.094778,0,0,0.423942
83762,2004-04-21 01:00:00,01:00:00,175.094139,0.00017,0.094139,0.094139,0,0,0.423942
83763,2004-04-21 02:00:00,02:00:00,175.093504,0.000184,0.093504,0.093504,0,0,0.423942
83764,2004-04-21 03:00:00,03:00:00,175.154093,0.00017,0.154093,0.092874,0.009373,0,0.42488
83765,2004-04-21 04:00:00,04:00:00,175.578485,0.000155,0.578485,0.092247,0.040438,0,0.428924
83766,2004-04-21 05:00:00,05:00:00,176.746139,0.000049,1.746139,0.091625,0.040322,0,0.432956
83767,2004-04-21 06:00:00,06:00:00,178.533017,0.000194,3.533017,0.091007,0,0,0.432956
83768,2004-04-21 07:00:00,07:00:00,180.338633,0.001182,5.338633,0.090394,0,0,0.432956
83769,2004-04-21 08:00:00,08:00:00,181.524746,0.004401,6.524746,0.089784,0,0,0.432956
83770,2004-04-21 09:00:00,09:00:00,181.691887,0.005914,6.691887,0.089178,0,0,0.432956
83771,2004-04-21 10:00:00,10:00:00,180.947935,0.005217,5.947935,0.088577,0,0,0.432956
83772,2004-04-21 11:00:00,11:00:00,179.868577,0.005956,4.868577,0.08798,0,0,0.432956
83773,2004-04-21 12:00:00,12:00:00,178.911864,0.006182,3.911864,0.087386,0,0,0.432956
83774,2004-04-21 13:00:00,13:00:00,178.146379,0.012385,3.146379,0.086797,0,0,0.432956
83775,2004-04-21 14:00:00,14:00:00,177.533877,0.012347,2.533877,0.086211,0,0,0.432956
83776,2004-04-21 15:00:00,15:00:00,177.043763,0.011716,2.043763,0.08563,0,0,0.432956
83777,2004-04-21 16:00:00,16:00:00,176.651559,0.008801,1.651559,0.085053,0,0,0.432956
83778,2004-04-21 17:00:00,17:00:00,176.337684,0.005157,1.337684,0.084479,0,0,0.432956
83779,2004-04-21 18:00:00,18:00:00,176.086473,0.002309,1.086473,0.083909,0,0,0.432956
83780,2004-04-21 19:00:00,19:00:00,175.885394,0.000886,0.885394,0.083343,0,0,0.432956
83781,2004-04-21 20:00:00,20:00:00,175.724422,0.000459,0.724422,0.082781,0,0,0.432956
83782,2004-04-21 21:00:00,21:00:00,175.595536,0,0.595536,0.082223,0,0,0.432956
83783,2004-04-21 22:00:00,22:00:00,175.492319,0,0.492319,0.081668,0,0,0.432956
83784,2004-04-21 23:00:00,23:00:00,175.409638,0,0.409638,0.081118,0,0,0.432956
83785,2004-04-22 00:00:00,00:00:00,175.343387,0,0.343387,0.080571,0,0,0.432956
83786,2004-04-22 01:00:00,01:00:00,179.29028,0,0.29028,0.080027,0,0,0.432956
83787,2004-04-22 02:00:00,02:00:00,179.24769,0,0.24769,0.079487,0,0,0.432956
83788,2004-04-22 03:00:00,03:00:00,179.213513,0,0.213513,0.078951,0,0,0.432956
83789,2004-04-22 04:00:00,04:00:00,179.186068,0,0.186068,0.078419,0,0,0.432956
83790,2004-04-22 05:00:00,05:00:00,179.16401,0,0.16401,0.07789,0,0,0.432956
83791,2004-04-22 06:00:00,06:00:00,179.141007,0,0.141007,0.077365,0,0,0.432956
83792,2004-04-22 07:00:00,07:00:00,179.105092,0.001909,0.105092,0.076843,0,0,0.432956
83793,2004-04-22 08:00:00,08:00:00,179.076325,0,0.076325,0.076325,0,0,0.432956
83794,2004-04-22 09:00:00,09:00:00,179.07581,0.009274,0.07581,0.07581,0,0,0.432956
83795,2004-04-22 10:00:00,10:00:00,179.075299,0.011698,0.075299,0.075299,0,0,0.432357
83796,2004-04-22 11:00:00,11:00:00,179.074791,0.014296,0.074791,0.074791,0,0,0.430927
83797,2004-04-22 12:00:00,12:00:00,179.074286,0.016015,0.074286,0.074286,0,0,0.429326
83798,2004-04-22 13:00:00,13:00:00,179.073785,0.016319,0.073785,0.073785,0,0,0.427694
83799,2004-04-22 14:00:00,14:00:00,179.073288,0.015681,0.073288,0.073288,0,0,0.426126
83800,2004-04-22 15:00:00,15:00:00,179.072794,0.014595,0.072794,0.072794,0,0,0.424667
83801,2004-04-22 16:00:00,16:00:00,179.072303,0.011505,0.072303,0.072303,0,0,0.423516
83802,2004-04-22 17:00:00,17:00:00,179.071815,0.007766,0.071815,0.071815,0,0,0.422739
83803,2004-04-22 18:00:00,18:00:00,179.071331,0.004134,0.071331,0.071331,0,0,0.422326
83804,2004-04-22 19:00:00,19:00:00,179.07085,0.001131,0.07085,0.07085,0,0,0.422213
83805,2004-04-22 20:00:00,20:00:00,179.070372,0,0.070372,0.070372,0,0,0.422213
83806,2004-04-22 21:00:00,21:00:00,179.069897,0,0.069897,0.069897,0,0,0.422213
83807,2004-04-22 22:00:00,22:00:00,179.069426,0,0.069426,0.069426,0,0,0.422213
83808,2004-04-22 23:00:00,23:00:00,179.068958,0,0.068958,0.068958,0,0,0.422213
83809,2004-04-23 00:00:00,00:00:00,179.068493,0,0.068493,0.068493,0,0,0.422213
83810,2004-04-23 01:00:00,01:00:00,176.068031,0,0.068031,0.068031,0,0,0.422213
83811,2004-04-23 02:00:00,02:00:00,176.067572,0,0.067572,0.067572,0,0,0.422213
83812,2004-04-23 03:00:00,03:00:00,176.067116,0,0.067116,0.067116,0,0,0.422213
83813,2004-04-23 04:00:00,04:00:00,176.066663,0,0.066663,0.066663,0,0,0.422213
83814,2004-04-23 05:00:00,05:00:00,176.066214,0,0.066214,0.066214,0,0,0.422213
83815,2004-04-23 06:00:00,06:00:00,176.065767,0,0.065767,0.065767,0,0,0.422213
83816,2004-04-23 07:00:00,07:00:00,176.065324,0.002391,0.065324,0.065324,0,0,0.421974
83817,2004-04-23 08:00:00,08:00:00,176.064883,0.005809,0.064883,0.064883,0,0,0.421393
83818,2004-04-23 09:00:00,09:00:00,176.064446,0.009166,0.064446,0.064446,0,0,0.420476
83819,2004-04-23 10:00:00,10:00:00,176.064011,0.012687,0.064011,0.064011,0,0,0.419208
83820,2004-04-23 11:00:00,11:00:00,176.063579,0.015426,0.063579,0.063579,0,0,0.417674
83821,2004-04-23 12:00:00,12:00:00,176.06315,0.017013,0.06315,0.06315,0,0,0.416001
83822,2004-04-23 13:00:00,13:00:00,176.062725,0.017779,0.062725,0.062725,0,0,0.414274
83823,2004-04-23 14:00:00,14:00:00,176.062302,0.017576,0.062302,0.062302,0,0,0.412588
83824,2004-04-23 15:00:00,15:00:00,176.061881,0.015847,0.061881,0.061881,0,0,0.411087
83825,2004-04-23 16:00:00,16:00:00,176.061464,0.012845,0.061464,0.061464,0,0,0.409885
83826,2004-04-23 17:00:00,17:00:00,176.061049,0.008218,0.061049,0.061049,0,0,0.409122
83827,2004-04-23 18:00:00,18:00:00,176.060638,0.003529,0.060638,0.060638,0,0,0.408797
83828,2004-04-23 19:00:00,19:00:00,176.060229,0.00226,0.060229,0.060229,0,0,0.408589
83829,2004-04-23 20:00:00,20:00:00,176.059823,0.00056,0.059823,0.059823,0,0,0.408537
83830,2004-04-23 21:00:00,21:00:00,176.059419,0,0.059419,0.059419,0,0,0.408537
83831,2004-04-23 22:00:00,22:00:00,176.059018,0,0.059018,0.059018,0,0,0.408537
83832,2004-04-23 23:00:00,23:00:00,176.05862,0,0.05862,0.05862,0,0,0.408537
83833,2004-04-24 00:00:00,00:00:00,176.058225,0,0.058225,0.058225,0,0,0.408537
83834,2004-04-24 01:00:00,01:00:00,162.057832,0,0.057832,0.057832,0,0,0.408537
83835,2004-04-24 02:00:00,02:00:00,162.057442,0,0.057442,0.057442,0,0,0.408537
83836,2004-04-24 03:00:00,03:00:00,162.057055,0,0.057055,0.057055,0,0,0.408537
83837,2004-04-24 04:00:00,04:00:00,162.05667,0,0.05667,0.05667,0,0,0.408537
83838,2004-04-24 05:00:00,05:00:00,162.056288,0,0.056288,0.056288,0,0,0.408537
83839,2004-04-24 06:00:00,06:00:00,162.055908,0,0.055908,0.055908,0,0,0.408537
83840,2004-04-24 07:00:00,07:00:00,162.055531,0.00263,0.055531,0.055531,0,0,0.408296
83841,2004-04-24 08:00:00,08:00:00,162.055157,0.006482,0.055157,0.055157,0,0,0.407702
83842,2004-04-24 09:00:00,09:00:00,162.054785,0.010313,0.054785,0.054785,0,0,0.406761
83843,2004-04-24 10:00:00,10:00:00,162.054415,0.013351,0.054415,0.054415,0,0,0.405552
83844,2004-04-24 11:00:00,11:00:00,162.054048,0.01601,0.054048,0.054048,0,0,0.404116
83845,2004-04-24 12:00:00,12:00:00,162.053684,0.017687,0.053684,0.053684,0,0,0.402548
83846,2004-04-24 13:00:00,13:00:00,162.053322,0.017996,0.053322,0.053322,0,0,0.400973
83847,2004-04-24 14:00:00,14:00:00,162.052962,0.016782,0.052962,0.052962,0,0,0.399523
83848,2004-04-24 15:00:00,15:00:00,162.052605,0.014816,0.052605,0.052605,0,0,0.398258
83849,2004-04-24 16:00:00,16:00:00,162.05225,0.011879,0.05225,0.05225,0,0,0.397255
83850,2004-04-24 17:00:00,17:00:00,162.051898,0.008407,0.051898,0.051898,0,0,0.396551
83851,2004-04-24 18:00:00,18:00:00,162.051548,0.004047,0.051548,0.051548,0,0,0.396214
83852,2004-04-24 19:00:00,19:00:00,162.0512,0.001031,0.0512,0.0512,0,0,0.396128
83853,2004-04-24 20:00:00,20:00:00,162.050855,0,0.050855,0.050855,0,0,0.396128
83854,2004-04-24 21:00:00,21:00:00,162.050512,0,0.050512,0.050512,0,0,0.396128
83855,2004-04-24 22:00:00,22:00:00,162.050171,0,0.050171,0.050171,0,0,0.396128
83856,2004-04-24 23:00:00,23:00:00,162.049833,0,0.049833,0.049833,0,0,0.396128
83857,2004-04-25 00:00:00,00:00:00,162.049497,0,0.049497,0.049497,0,0,0.396128
83858,2004-04-25 01:00:00,01:00:00,149.049163,0,0.049163,0.049163,0,0,0.396128
83859,2004-04-25 02:00:00,02:00:00,149.048831,0,0.048831,0.048831,0,0,0.396128
83860,2004-04-25 03:00:00,03:00:00,149.048502,0,0.048502,0.048502,0,0,0.396128
83861,2004-04-25 04:00:00,04:00:00,149.048175,0,0.048175,0.048175,0,0,0.396128
83862,2004-04-25 05:00:00,05:00:00,149.04785,0,0.04785,0.04785,0,0,0.396128
83863,2004-04-25 06:00:00,06:00:00,149.047527,0,0.047527,0.047527,0,0,0.396128
83864,2004-04-25 07:00:00,07:00:00,149.047207,0.002793,0.047207,0.047207,0,0,0.395896
83865,2004-04-25 08:00:00,08:00:00,149.046888,0.006788,0.046888,0.046888,0,0,0.395334
83866,2004-04-25 09:00:00,09:00:00,149.046572,0.010815,0.046572,0.046572,0,0,0.394443
83867,2004-04-25 10:00:00,10:00:00,149.046258,0.01427,0.046258,0.046258,0,0,0.393277
83868,2004-04-25 11:00:00,11:00:00,149.045946,0.016795,0.045946,0.045946,0,0,0.391918
83869,2004-04-25 12:00:00,12:00:00,149.045636,0.018177,0.045636,0.045636,0,0,0.390465
83870,2004-04-25 13:00:00,13:00:00,149.045328,0.018832,0.045328,0.045328,0,0,0.388979
83871,2004-04-25 14:00:00,14:00:00,149.045023,0.018102,0.045023,0.045023,0,0,0.38757
83872,2004-04-25 15:00:00,15:00:00,149.044719,0.016448,0.044719,0.044719,0,0,0.386306
83873,2004-04-25 16:00:00,16:00:00,149.044418,0.013959,0.044418,0.044418,0,0,0.385246
83874,2004-04-25 17:00:00,17:00:00,149.044118,0.009191,0.044118,0.044118,0,0,0.384555
83875,2004-04-25 18:00:00,18:00:00,149.04382,0.003443,0.04382,0.04382,0,0,0.384298
83876,2004-04-25 19:00:00,19:00:00,149.043525,0,0.043525,0.043525,0,0,0.384298
83877,2004-04-25 20:00:00,20:00:00,149.043231,0,0.043231,0.043231,0,0,0.384298
83878,2004-04-25 21:00:00,21:00:00,149.04294,0,0.04294,0.04294,0,0,0.384298
83879,2004-04-25 22:00:00,22:00:00,149.04265,0,0.04265,0.04265,0,0,0.384298
83880,2004-04-25 23:00:00,23:00:00,149.042363,0,0.042363,0.042363,0,0,0.384298
83881,2004-04-26 00:00:00,00:00:00,149.042077,0,0.042077,0.042077,0,0,0.384298
83882,2004-04-26 01:00:00,01:00:00,155.041793,0,0.041793,0.041793,0,0,0.384298
83883,2004-04-26 02:00:00,02:00:00,155.041511,0,0.041511,0.041511,0,0,0.384298
83884,2004-04-26 03:00:00,03:00:00,155.041231,0,0.041231,0.041231,0,0,0.384298
83885,2004-04-26 04:00:00,04:00:00,155.040953,0,0.040953,0.040953,0,0,0.384298
83886,2004-04-26 05:00:00,05:00:00,155.040677,0,0.040677,0.040677,0,0,0.384298
83887,2004-04-26 06:00:00,06:00:00,155.040403,0,0.040403,0.040403,0,0,0.384298
83888,2004-04-26 07:00:00,07:00:00,155.04013,0.002858,0.04013,0.04013,0,0,0.384085
83889,2004-04-26 08:00:00,08:00:00,155.03986,0.006925,0.03986,0.03986,0,0,0.38357
83890,2004-04-26 09:00:00,09:00:00,155.039591,0.01092,0.039591,0.039591,0,0,0.382763
83891,2004-04-26 10:00:00,10:00:00,155.039324,0.014415,0.039324,0.039324,0,0,0.381704
83892,2004-04-26 11:00:00,11:00:00,155.039059,0.017365,0.039059,0.039059,0,0,0.380443
83893,2004-04-26 12:00:00,12:00:00,155.038795,0.019168,0.038795,0.038795,0,0,0.379068
83894,2004-04-26 13:00:00,13:00:00,155.038533,0.019084,0.038533,0.038533,0,0,0.377717
83895,2004-04-26 14:00:00,14:00:00,155.038274,0.0169,0.038274,0.038274,0,0,0.376538
83896,2004-04-26 15:00:00,15:00:00,155.038015,0.015815,0.038015,0.038015,0,0,0.375447
83897,2004-04-26 16:00:00,16:00:00,155.037759,0.013962,0.037759,0.037759,0,0,0.374495
83898,2004-04-26 17:00:00,17:00:00,155.037504,0.00961,0.037504,0.037504,0,0,0.373847
83899,2004-04-26 18:00:00,18:00:00,155.037251,0.006203,0.037251,0.037251,0,0,0.373431
83900,2004-04-26 19:00:00,19:00:00,155.037,0.004106,0.037,0.037,0,0,0.373157
83901,2004-04-26 20:00:00,20:00:00,155.036751,0.001106,0.036751,0.036751,0,0,0.373083
83902,2004-04-26 21:00:00,21:00:00,155.036503,0,0.036503,0.036503,0,0,0.373083
