ordinate,date,time,capella gage flow,ef russian 20 et-potential,ef russian 20 flow,ef russian 20 flow-base,ef russian 20 infiltration,ef russian 20 perc-soil,ef russian 20 saturation fraction
2284,2000-12-31,00:00:00,56.0,0.001006,0.0,0.0,0.0,0.0,0.352831
2285,2001-01-01,00:00:00,56.958333,0.001261,0.0,0.0,0.0,0.0,0.351412
2286,2001-01-02,00:00:00,56.041667,0.001183,0.0,0.0,0.0,0.0,0.349929
2287,2001-01-03,00:00:00,55.041667,0.001033,0.0,0.0,0.0,0.0,0.348619
2288,2001-01-04,00:00:00,55.958333,0.001416,0.0,0.0,0.0,0.0,0.347132
2289,2001-01-05,00:00:00,54.083333,0.001262,0.0,0.0,0.0,0.0,0.345534
2290,2001-01-06,00:00:00,45.375,0.000925,0.0,0.0,0.0,0.0,0.344262
2291,2001-01-07,00:00:00,44.041667,0.001025,0.0,0.0,0.0,0.0,0.343219
2292,2001-01-08,00:00:00,67.913039,0.001179,10.496372,0.0,0.018142,0.0,0.378766
2293,2001-01-09,00:00:00,66.430803,0.000312,5.555803,0.0,0.01338,0.0,0.396786
2294,2001-01-10,00:00:00,130.066634,0.000535,15.399968,0.0,0.032256,0.0,0.447697
2295,2001-01-11,00:00:00,110.885356,0.00063,11.135356,0.0,0.009689,0.0,0.508643
2296,2001-01-12,00:00:00,79.845591,0.000982,0.970591,0.0,0.0,0.0,0.518776
2297,2001-01-13,00:00:00,67.458333,0.001048,0.0,0.0,0.0,0.0,0.518776
2298,2001-01-14,00:00:00,67.0,0.001271,0.0,0.0,0.0,0.0,0.518776
2299,2001-01-15,00:00:00,56.458333,0.001539,0.0,0.0,0.0,0.0,0.518158
2300,2001-01-16,00:00:00,44.5,0.001345,0.0,0.0,0.0,0.0,0.51548
2301,2001-01-17,00:00:00,40.166667,0.001111,0.0,0.0,0.0,0.0,0.512499
2302,2001-01-18,00:00:00,38.083333,0.000824,0.0,0.0,0.0,0.0,0.510162
2303,2001-01-19,00:00:00,38.0,0.00145,0.0,0.0,0.0,0.0,0.507478
2304,2001-01-20,00:00:00,38.958333,0.001355,0.0,0.0,0.0,0.0,0.504403
2305,2001-01-21,00:00:00,39.0,0.000734,0.0,0.0,0.0,0.0,0.501551
2306,2001-01-22,00:00:00,38.041667,0.002095,0.0,0.0,0.0,0.0,0.498467
2307,2001-01-23,00:00:00,94.258978,0.000374,40.925644,0.0,0.050139,0.0,0.528747
2308,2001-01-24,00:00:00,249.541496,0.001101,142.833162,0.0,0.003308,0.0,0.623772
2309,2001-01-25,00:00:00,281.418757,0.000432,185.835424,0.0,0.030522,0.0,0.655964
2310,2001-01-26,00:00:00,325.650116,0.000693,217.233449,182.461338,0.007738,0.006498,0.7
2311,2001-01-27,00:00:00,160.54839,0.001682,57.29839,57.245067,0.0,0.0,0.7
2312,2001-01-28,00:00:00,107.815069,0.001756,23.981736,23.981736,0.0,0.0,0.7
2313,2001-01-29,00:00:00,97.16258,0.001683,17.03758,17.03758,0.0,0.0,0.698221
2314,2001-01-30,00:00:00,88.637978,0.001388,14.387978,14.387978,0.0,0.0,0.694477
2315,2001-01-31,00:00:00,81.629687,0.001756,12.421354,12.421354,0.0,0.0,0.690819
2316,2001-02-01,00:00:00,65.298967,0.001695,10.673967,10.673967,0.0,0.0,0.686621
2317,2001-02-02,00:00:00,44.916566,0.00087,9.1249,9.1249,0.0,0.0,0.683541
2318,2001-02-03,00:00:00,45.652543,0.002209,7.777543,7.777543,0.0,0.0,0.67986
2319,2001-02-04,00:00:00,52.286204,0.002463,6.619537,6.619537,0.0,0.0,0.674371
2320,2001-02-05,00:00:00,49.713533,0.002565,5.6302,5.6302,0.0,0.0,0.668503
2321,2001-02-06,00:00:00,39.203971,0.002376,4.787304,4.787304,0.0,0.0,0.662422
2322,2001-02-07,00:00:00,36.153401,0.002451,4.070067,4.070067,0.0,0.0,0.656573
2323,2001-02-08,00:00:00,30.668423,0.002015,3.46009,3.46009,0.0,0.0,0.651264
2324,2001-02-09,00:00:00,59.146271,0.000849,20.646271,10.616851,0.024257,0.00279,0.674842
2325,2001-02-10,00:00:00,178.831301,0.000825,146.539635,141.10086,0.010631,0.010631,0.70002
2326,2001-02-11,00:00:00,1043.815202,0.000573,987.856868,967.669878,0.027398,0.027398,0.700641
2327,2001-02-12,00:00:00,449.653319,0.001015,396.486652,395.212661,0.0,0.0,0.7
2328,2001-02-13,00:00:00,207.542774,0.002086,158.376108,158.376108,0.0,0.0,0.7
2329,2001-02-14,00:00:00,154.833932,0.002248,108.708932,108.708932,0.0,0.0,0.698897
2330,2001-02-15,00:00:00,131.063273,0.000956,90.813273,90.813273,0.0,0.0,0.696214
2331,2001-02-16,00:00:00,117.252397,0.001428,78.21073,78.21073,0.0,0.0,0.693373
2332,2001-02-17,00:00:00,441.201648,0.001085,355.243315,345.364094,0.019112,0.015182,0.697053
2333,2001-02-18,00:00:00,461.322669,0.001441,299.531002,298.078576,0.0,0.0,0.7
2334,2001-02-19,00:00:00,802.407977,0.000962,614.407977,602.272954,0.035192,0.032025,0.700691
2335,2001-02-20,00:00:00,1799.879164,0.000927,1610.879164,1498.815739,0.031684,0.034852,0.7044
2336,2001-02-21,00:00:00,1222.476592,0.002046,959.684925,951.394221,0.010274,0.010188,0.700009
2337,2001-02-22,00:00:00,1594.665259,0.001097,1416.831926,1286.832811,0.03844,0.038526,0.703483
2338,2001-02-23,00:00:00,1013.198803,0.001738,1005.718803,995.357489,0.007468,0.007468,0.7
2339,2001-02-24,00:00:00,836.371018,0.000861,836.140601,827.921704,0.021297,0.021297,0.700021
2340,2001-02-25,00:00:00,1024.305471,0.001197,1024.075471,1012.814324,0.011659,0.011659,0.7
2341,2001-02-26,00:00:00,488.510566,0.002784,488.280566,488.143202,0.0,0.0,0.7
2342,2001-02-27,00:00:00,330.214047,0.003566,329.984047,329.984047,0.0,0.0,0.696673
2343,2001-02-28,00:00:00,269.597258,0.00319,269.367258,269.367258,0.0,0.0,0.688796
2344,2001-03-01,00:00:00,229.323631,0.002042,229.093631,229.093631,0.0,0.0,0.682253
2345,2001-03-02,00:00:00,197.672758,0.001693,197.442758,195.665268,0.003062,0.0,0.685671
2346,2001-03-03,00:00:00,167.366507,0.001616,167.136507,166.850611,0.003192,0.0,0.68803
2347,2001-03-04,00:00:00,1060.237064,0.000853,1059.73873,779.979224,0.047429,0.043434,0.706533
2348,2001-03-05,00:00:00,1075.200526,0.00164,1074.98761,995.199456,0.0,0.001799,0.7
2349,2001-03-06,00:00:00,361.024535,0.003455,360.824535,360.824535,0.0,0.0,0.699214
2350,2001-03-07,00:00:00,225.608229,0.003986,225.408229,225.408229,0.0,0.0,0.693449
2351,2001-03-08,00:00:00,181.88962,0.003041,181.68962,181.68962,0.0,0.0,0.684705
2352,2001-03-09,00:00:00,155.104473,0.002811,154.904473,154.904473,0.0,0.0,0.677723
2353,2001-03-10,00:00:00,132.888355,0.003372,132.688355,132.688355,0.0,0.0,0.670298
2354,2001-03-11,00:00:00,113.537977,0.003654,113.337977,113.337977,0.0,0.0,0.661967
2355,2001-03-12,00:00:00,96.781292,0.003777,96.581292,96.581292,0.0,0.0,0.652986
2356,2001-03-13,00:00:00,82.395981,0.004121,82.195981,82.195981,0.0,0.0,0.643686
2357,2001-03-14,00:00:00,70.09067,0.004071,69.909836,69.909836,0.0,0.0,0.633869
2358,2001-03-15,00:00:00,60.409102,0.002376,59.443269,59.443269,0.0,0.0,0.625823
2359,2001-03-16,00:00:00,73.578984,0.003885,50.537317,50.537317,0.0,0.0,0.618619
2360,2001-03-17,00:00:00,159.921626,0.002865,42.963293,42.963293,0.0,0.0,0.610318
2361,2001-03-18,00:00:00,173.815169,0.00464,36.523502,36.523502,0.0,0.0,0.601531
2362,2001-03-19,00:00:00,170.006981,0.004251,31.048648,31.048648,0.0,0.0,0.590695
2363,2001-03-20,00:00:00,166.352684,0.00415,26.394351,26.394351,0.0,0.0,0.580461
2364,2001-03-21,00:00:00,159.562704,0.004363,22.437704,22.437704,0.0,0.0,0.570326
2365,2001-03-22,00:00:00,211.657496,0.002102,19.074163,19.074163,0.0,0.0,0.56262
2366,2001-03-23,00:00:00,266.798163,0.003401,16.21483,16.21483,0.0,0.0,0.556225
2367,2001-03-24,00:00:00,263.440063,0.001296,19.065063,13.784125,0.018169,0.0,0.561902
2368,2001-03-25,00:00:00,332.12292,0.003029,17.206254,11.717799,0.0,0.0,0.593053
2369,2001-03-26,00:00:00,317.422669,0.003955,9.964336,9.961228,0.0,0.0,0.590282
2370,2001-03-27,00:00:00,307.801312,0.00468,8.467978,8.467978,0.0,0.0,0.581276
2371,2001-03-28,00:00:00,324.406909,0.003798,7.198575,7.198575,0.0,0.0,0.570621
2372,2001-03-29,00:00:00,331.78613,0.002697,6.119464,6.119464,0.0,0.0,0.562571
2373,2001-03-30,00:00:00,330.243784,0.005735,5.202117,5.202117,0.0,0.0,0.553273
2374,2001-03-31,00:00:00,330.38062,0.005614,4.422287,4.422287,0.0,0.0,0.539613
2375,2001-04-01,00:00:00,329.759358,0.00481,3.759358,3.759358,0.0,0.0,0.526894
2376,2001-04-02,00:00:00,329.195807,0.003493,3.195807,3.195807,0.0,0.0,0.51671
2377,2001-04-03,00:00:00,309.550068,0.003695,2.716735,2.716735,0.0,0.0,0.508011
2378,2001-04-04,00:00:00,292.017812,0.003875,2.309479,2.309479,0.0,0.0,0.499258
2379,2001-04-05,00:00:00,289.046607,0.004835,1.963274,1.963274,0.0,0.0,0.488801
2380,2001-04-06,00:00:00,292.5023,0.001505,1.668967,1.668967,0.0,0.0,0.480886
2381,2001-04-07,00:00:00,295.293778,0.003089,1.418778,1.418778,0.0,0.0,0.475501
2382,2001-04-08,00:00:00,290.414427,0.002068,1.206094,1.206094,0.0,0.0,0.469043
2383,2001-04-09,00:00:00,286.19196,0.004009,1.025293,1.025293,0.0,0.0,0.462167
2384,2001-04-10,00:00:00,281.079928,0.004055,0.871595,0.871595,0.0,0.0,0.452338
2385,2001-04-11,00:00:00,277.865937,0.00325,0.740937,0.740937,0.0,0.0,0.443794
2386,2001-04-12,00:00:00,273.796533,0.004671,0.629866,0.629866,0.0,0.0,0.434224
2387,2001-04-13,00:00:00,262.035445,0.003927,0.535445,0.535445,0.0,0.0,0.42373
2388,2001-04-14,00:00:00,232.705179,0.004404,0.455179,0.455179,0.0,0.0,0.41397
2389,2001-04-15,00:00:00,217.970278,0.004737,0.386945,0.386945,0.0,0.0,0.404258
2390,2001-04-16,00:00:00,177.078939,0.003449,0.328939,0.328939,0.0,0.0,0.39529
2391,2001-04-17,00:00:00,162.821296,0.004497,0.279629,0.279629,0.0,0.0,0.391279
2392,2001-04-18,00:00:00,159.362711,0.00213,0.237711,0.237711,0.0,0.0,0.387382
2393,2001-04-19,00:00:00,158.243743,0.003432,0.202076,0.202076,0.0,0.0,0.382376
2394,2001-04-20,00:00:00,173.209547,0.001534,6.584547,0.171784,0.011787,0.0,0.395807
2395,2001-04-21,00:00:00,166.763279,0.004703,0.721613,0.146033,0.0,0.0,0.406445
2396,2001-04-22,00:00:00,146.957475,0.004748,0.124141,0.124141,0.0,0.0,0.39996
2397,2001-04-23,00:00:00,136.522198,0.005341,0.105532,0.105532,0.0,0.0,0.389767
2398,2001-04-24,00:00:00,138.006378,0.00616,0.089712,0.089712,0.0,0.0,0.379543
2399,2001-04-25,00:00:00,146.701264,0.006228,0.076264,0.076264,0.0,0.0,0.369416
2400,2001-04-26,00:00:00,143.231498,0.006415,0.064831,0.064831,0.0,0.0,0.360353
2401,2001-04-27,00:00:00,141.138446,0.004885,0.055113,0.055113,0.0,0.0,0.352656
2402,2001-04-28,00:00:00,140.088518,0.004484,0.046851,0.046851,0.0,0.0,0.347148
2403,2001-04-29,00:00:00,139.081494,0.00592,0.039828,0.039828,0.0,0.0,0.340951
2404,2001-04-30,00:00:00,138.075524,0.006106,0.033857,0.033857,0.0,0.0,0.333955
2405,2001-05-01,00:00:00,137.070448,0.005964,0.028782,0.028782,0.0,0.0,0.327095
2406,2001-05-02,00:00:00,135.1078,0.006192,0.024467,0.024467,0.0,0.0,0.320386
2407,2001-05-03,00:00:00,132.145799,0.005776,0.020799,0.020799,0.0,0.0,0.31371
2408,2001-05-04,00:00:00,134.892681,0.007076,0.017681,0.017681,0.0,0.0,0.30715
2409,2001-05-05,00:00:00,135.015031,0.006908,0.015031,0.015031,0.0,0.0,0.299802
2410,2001-05-06,00:00:00,134.054444,0.006983,0.012778,0.012778,0.0,0.0,0.292726
2411,2001-05-07,00:00:00,134.010862,0.006978,0.010862,0.010862,0.0,0.0,0.285743
2412,2001-05-08,00:00:00,133.050901,0.007451,0.009234,0.009234,0.0,0.0,0.278784
2413,2001-05-09,00:00:00,133.00785,0.007424,0.00785,0.00785,0.0,0.0,0.271768
2414,2001-05-10,00:00:00,132.04834,0.007016,0.006673,0.006673,0.0,0.0,0.26505
2415,2001-05-11,00:00:00,131.047339,0.007291,0.005673,0.005673,0.0,0.0,0.258711
2416,2001-05-12,00:00:00,129.088156,0.005191,0.004822,0.004822,0.0,0.0,0.253094
2417,2001-05-13,00:00:00,129.962433,0.005482,0.004099,0.004099,0.0,0.0,0.248587
2418,2001-05-14,00:00:00,121.378485,0.005184,0.003485,0.003485,0.0,0.0,0.244009
2419,2001-05-15,00:00:00,117.169629,0.003194,0.002962,0.002962,0.0,0.0,0.240509
2420,2001-05-16,00:00:00,120.835852,0.006387,0.002518,0.002518,0.0,0.0,0.236644
2421,2001-05-17,00:00:00,140.168808,0.007251,0.002141,0.002141,0.0,0.0,0.231309
2422,2001-05-18,00:00:00,149.62682,0.007171,0.00182,0.00182,0.0,0.0,0.225524
2423,2001-05-19,00:00:00,142.33488,0.007554,0.001547,0.001547,0.0,0.0,0.219922
2424,2001-05-20,00:00:00,140.084648,0.007613,0.001315,0.001315,0.0,0.0,0.214243
2425,2001-05-21,00:00:00,137.126118,0.008161,0.001118,0.001118,0.0,0.0,0.208592
2426,2001-05-22,00:00:00,144.667617,0.007838,0.00095,0.00095,0.0,0.0,0.202951
2427,2001-05-23,00:00:00,147.875808,0.00819,0.000808,0.000808,0.0,0.0,0.197467
2428,2001-05-24,00:00:00,148.95902,0.007845,0.000687,0.000687,0.0,0.0,0.192065
2429,2001-05-25,00:00:00,148.04225,0.006722,0.000584,0.000584,0.0,0.0,0.18725
2430,2001-05-26,00:00:00,136.500496,0.007041,0.000496,0.000496,0.0,0.0,0.182908
2431,2001-05-27,00:00:00,134.083755,0.005329,0.000422,0.000422,0.0,0.0,0.179156
2432,2001-05-28,00:00:00,134.000359,0.006822,0.000359,0.000359,0.0,0.0,0.17541
2433,2001-05-29,00:00:00,132.083638,0.007219,0.000305,0.000305,0.0,0.0,0.171199
2434,2001-05-30,00:00:00,133.916926,0.007474,0.000259,0.000259,0.0,0.0,0.166934
2435,2001-05-31,00:00:00,127.291887,0.007741,0.00022,0.00022,0.0,0.0,0.162626
2436,2001-06-01,00:00:00,117.991852,0.007475,0.000187,0.000187,0.0,0.0,0.158457
2437,2001-06-02,00:00:00,124.500162,0.006636,0.000159,0.000159,0.0,0.0,0.154619
2438,2001-06-03,00:00:00,124.800138,0.006905,0.000135,0.000135,0.0,0.0,0.151059
2439,2001-06-04,00:00:00,131.700115,0.00752,0.000115,0.000115,0.0,0.0,0.147456
2440,2001-06-05,00:00:00,126.633433,0.007007,9.8e-05,9.8e-05,0.0,0.0,0.143742
2441,2001-06-06,00:00:00,107.233418,0.007648,8.3e-05,8.3e-05,0.0,0.0,0.140273
2442,2001-06-07,00:00:00,106.400072,0.008083,7.1e-05,7.1e-05,0.0,0.0,0.136531
2443,2001-06-08,00:00:00,105.633392,0.00797,6e-05,6e-05,0.0,0.0,0.132827
2444,2001-06-09,00:00:00,104.833387,0.007593,5.1e-05,5.1e-05,0.0,0.0,0.129317
2445,2001-06-10,00:00:00,107.86671,0.007072,4.3e-05,4.3e-05,0.0,0.0,0.126066
2446,2001-06-11,00:00:00,113.366702,0.007013,3.7e-05,3.7e-05,0.0,0.0,0.123042
2447,2001-06-12,00:00:00,114.3667,0.007234,3.1e-05,3.1e-05,0.0,0.0,0.120065
2448,2001-06-13,00:00:00,106.733362,0.007532,2.7e-05,2.7e-05,0.0,0.0,0.117081
2449,2001-06-14,00:00:00,80.33336,0.007711,2.3e-05,2.3e-05,0.0,0.0,0.114056
2450,2001-06-15,00:00:00,75.366691,0.00789,1.9e-05,1.9e-05,0.0,0.0,0.111056
2451,2001-06-16,00:00:00,77.500015,0.008509,1.6e-05,1.6e-05,0.0,0.0,0.108019
2452,2001-06-17,00:00:00,76.066681,0.008947,1.4e-05,1.4e-05,0.0,0.0,0.104868
2453,2001-06-18,00:00:00,75.23335,0.007963,1.2e-05,1.2e-05,0.0,0.0,0.101782
2454,2001-06-19,00:00:00,74.433345,0.008526,1e-05,1e-05,0.0,0.0,0.098976
2455,2001-06-20,00:00:00,72.866678,0.00866,9e-06,9e-06,0.0,0.0,0.096089
2456,2001-06-21,00:00:00,74.333342,0.008108,7e-06,7e-06,0.0,0.0,0.093335
2457,2001-06-22,00:00:00,74.400008,0.008054,6e-06,6e-06,0.0,0.0,0.090788
2458,2001-06-23,00:00:00,71.333343,0.008601,5e-06,5e-06,0.0,0.0,0.088294
2459,2001-06-24,00:00:00,71.966671,0.006956,4e-06,4e-06,0.0,0.0,0.085907
2460,2001-06-25,00:00:00,73.533336,0.005581,4e-06,4e-06,0.0,0.0,0.084003
2461,2001-06-26,00:00:00,75.140533,0.003084,2.307196,3e-06,0.00691,0.0,0.08893
2462,2001-06-27,00:00:00,81.574124,0.002318,8.774121,3e-06,0.012119,0.0,0.122203
2463,2001-06-28,00:00:00,73.000852,0.005181,0.200849,2e-06,0.0,0.0,0.128269
2464,2001-06-29,00:00:00,72.800005,0.007717,2e-06,2e-06,0.0,0.0,0.125911
2465,2001-06-30,00:00:00,72.800005,0.008256,2e-06,2e-06,0.0,0.0,0.122528
2466,2001-07-01,00:00:00,72.800004,0.008183,1e-06,1e-06,0.0,0.0,0.119084
2467,2001-07-02,00:00:00,72.800004,0.00791,1e-06,1e-06,0.0,0.0,0.115806
2468,2001-07-03,00:00:00,72.800004,0.00847,1e-06,1e-06,0.0,0.0,0.112618
2469,2001-07-04,00:00:00,72.800004,0.008886,1e-06,1e-06,0.0,0.0,0.109362
2470,2001-07-05,00:00:00,72.800004,0.006858,1e-06,1e-06,0.0,0.0,0.10634
2471,2001-07-06,00:00:00,72.033334,0.00828,1e-06,1e-06,0.0,0.0,0.103702
2472,2001-07-07,00:00:00,71.233338,0.007841,1e-06,1e-06,0.0,0.0,0.100824
2473,2001-07-08,00:00:00,71.200005,0.008094,0.0,0.0,0.0,0.0,0.098143
2474,2001-07-09,00:00:00,71.200005,0.007518,0.0,0.0,0.0,0.0,0.095544
2475,2001-07-10,00:00:00,71.966667,0.0065,0.0,0.0,0.0,0.0,0.093255
2476,2001-07-11,00:00:00,71.233338,0.005612,0.0,0.0,0.0,0.0,0.091341
2477,2001-07-12,00:00:00,71.200005,0.006389,0.0,0.0,0.0,0.0,0.08949
2478,2001-07-13,00:00:00,71.200005,0.008142,0.0,0.0,0.0,0.0,0.087291
2479,2001-07-14,00:00:00,71.200005,0.007336,0.0,0.0,0.0,0.0,0.084966
2480,2001-07-15,00:00:00,71.200005,0.007848,0.0,0.0,0.0,0.0,0.082831
2481,2001-07-16,00:00:00,71.200005,0.006378,0.0,0.0,0.0,0.0,0.080756
2482,2001-07-17,00:00:00,71.200005,0.007416,0.0,0.0,0.0,0.0,0.07892
2483,2001-07-18,00:00:00,71.200005,0.007666,0.0,0.0,0.0,0.0,0.07691
2484,2001-07-19,00:00:00,70.433335,0.006922,0.0,0.0,0.0,0.0,0.07499
2485,2001-07-20,00:00:00,70.400002,0.006689,0.0,0.0,0.0,0.0,0.073253
2486,2001-07-21,00:00:00,70.400002,0.006923,0.0,0.0,0.0,0.0,0.071563
2487,2001-07-22,00:00:00,70.400002,0.007591,0.0,0.0,0.0,0.0,0.069809
2488,2001-07-23,00:00:00,70.400002,0.008205,0.0,0.0,0.0,0.0,0.06797
2489,2001-07-24,00:00:00,70.400002,0.008273,0.0,0.0,0.0,0.0,0.066055
2490,2001-07-25,00:00:00,70.400002,0.007655,0.0,0.0,0.0,0.0,0.064278
2491,2001-07-26,00:00:00,71.166672,0.007038,0.0,0.0,0.0,0.0,0.062679
2492,2001-07-27,00:00:00,71.200005,0.007639,0.0,0.0,0.0,0.0,0.061105
2493,2001-07-28,00:00:00,71.200005,0.007789,0.0,0.0,0.0,0.0,0.059519
2494,2001-07-29,00:00:00,71.200005,0.007937,0.0,0.0,0.0,0.0,0.057955
2495,2001-07-30,00:00:00,71.200005,0.005758,0.0,0.0,0.0,0.0,0.056532
2496,2001-07-31,00:00:00,71.200005,0.007304,0.0,0.0,0.0,0.0,0.055318
2497,2001-08-01,00:00:00,73.499998,0.007783,0.0,0.0,0.0,0.0,0.05422
2498,2001-08-02,00:00:00,72.066667,0.007322,0.0,0.0,0.0,0.0,0.053021
2499,2001-08-03,00:00:00,71.233338,0.006692,0.0,0.0,0.0,0.0,0.051746
2500,2001-08-04,00:00:00,69.666665,0.005725,0.0,0.0,0.0,0.0,0.050661
2501,2001-08-05,00:00:00,71.133338,0.006859,0.0,0.0,0.0,0.0,0.049577
2502,2001-08-06,00:00:00,70.433335,0.007285,0.0,0.0,0.0,0.0,0.048393
2503,2001-08-07,00:00:00,70.400002,0.007502,0.0,0.0,0.0,0.0,0.047177
2504,2001-08-08,00:00:00,72.700003,0.008,0.0,0.0,0.0,0.0,0.045953
2505,2001-08-09,00:00:00,75.100005,0.007174,0.0,0.0,0.0,0.0,0.044763
2506,2001-08-10,00:00:00,74.433335,0.005461,0.0,0.0,0.0,0.0,0.043807
2507,2001-08-11,00:00:00,74.400002,0.006897,0.0,0.0,0.0,0.0,0.042879
2508,2001-08-12,00:00:00,75.166672,0.005976,0.0,0.0,0.0,0.0,0.041933
2509,2001-08-13,00:00:00,75.200005,0.006064,0.0,0.0,0.0,0.0,0.041086
2510,2001-08-14,00:00:00,75.200005,0.006961,0.0,0.0,0.0,0.0,0.040175
2511,2001-08-15,00:00:00,75.200005,0.007219,0.0,0.0,0.0,0.0,0.039215
2512,2001-08-16,00:00:00,75.200005,0.007179,0.0,0.0,0.0,0.0,0.038253
2513,2001-08-17,00:00:00,73.666665,0.007614,0.0,0.0,0.0,0.0,0.037304
2514,2001-08-18,00:00:00,72.066667,0.00723,0.0,0.0,0.0,0.0,0.036356
2515,2001-08-19,00:00:00,71.233338,0.006962,0.0,0.0,0.0,0.0,0.035473
2516,2001-08-20,00:00:00,70.433335,0.00633,0.0,0.0,0.0,0.0,0.03468
2517,2001-08-21,00:00:00,71.166672,0.006061,0.0,0.0,0.0,0.0,0.033939
2518,2001-08-22,00:00:00,71.200005,0.003892,0.0,0.0,0.0,0.0,0.033366
2519,2001-08-23,00:00:00,71.200005,0.004029,0.0,0.0,0.0,0.0,0.032918
2520,2001-08-24,00:00:00,70.433335,0.006617,0.0,0.0,0.0,0.0,0.032334
2521,2001-08-25,00:00:00,71.166672,0.006611,0.0,0.0,0.0,0.0,0.031603
2522,2001-08-26,00:00:00,71.200005,0.006989,0.0,0.0,0.0,0.0,0.030881
2523,2001-08-27,00:00:00,70.433335,0.007594,0.0,0.0,0.0,0.0,0.030126
2524,2001-08-28,00:00:00,70.400002,0.00765,0.0,0.0,0.0,0.0,0.02935
2525,2001-08-29,00:00:00,70.400002,0.006588,0.0,0.0,0.0,0.0,0.028611
2526,2001-08-30,00:00:00,70.400002,0.005917,0.0,0.0,0.0,0.0,0.028015
2527,2001-08-31,00:00:00,70.400002,0.006152,0.0,0.0,0.0,0.0,0.027438
2528,2001-09-01,00:00:00,70.400002,0.006129,0.0,0.0,0.0,0.0,0.026862
2529,2001-09-02,00:00:00,71.933333,0.006396,0.0,0.0,0.0,0.0,0.026297
2530,2001-09-03,00:00:00,73.533331,0.006282,0.0,0.0,0.0,0.0,0.025729
2531,2001-09-04,00:00:00,73.599998,0.006168,0.0,0.0,0.0,0.0,0.025185
2532,2001-09-05,00:00:00,73.599998,0.00621,0.0,0.0,0.0,0.0,0.024656
2533,2001-09-06,00:00:00,72.833336,0.005343,0.0,0.0,0.0,0.0,0.024161
2534,2001-09-07,00:00:00,72.800003,0.006603,0.0,0.0,0.0,0.0,0.023688
2535,2001-09-08,00:00:00,72.033333,0.005951,0.0,0.0,0.0,0.0,0.023179
2536,2001-09-09,00:00:00,72.0,0.004166,0.0,0.0,0.0,0.0,0.022774
2537,2001-09-10,00:00:00,72.0,0.004926,0.0,0.0,0.0,0.0,0.02242
2538,2001-09-11,00:00:00,73.533331,0.004663,0.0,0.0,0.0,0.0,0.02205
2539,2001-09-12,00:00:00,73.599998,0.005604,0.0,0.0,0.0,0.0,0.02167
2540,2001-09-13,00:00:00,73.599998,0.00358,0.0,0.0,0.0,0.0,0.021332
2541,2001-09-14,00:00:00,73.599998,0.005706,0.0,0.0,0.0,0.0,0.020994
2542,2001-09-15,00:00:00,73.599998,0.005834,0.0,0.0,0.0,0.0,0.020588
2543,2001-09-16,00:00:00,73.599998,0.005369,0.0,0.0,0.0,0.0,0.020189
2544,2001-09-17,00:00:00,75.9,0.005562,0.0,0.0,0.0,0.0,0.019816
2545,2001-09-18,00:00:00,75.233338,0.005113,0.0,0.0,0.0,0.0,0.019452
2546,2001-09-19,00:00:00,73.666665,0.005375,0.0,0.0,0.0,0.0,0.019107
2547,2001-09-20,00:00:00,74.366668,0.005239,0.0,0.0,0.0,0.0,0.018763
2548,2001-09-21,00:00:00,75.166672,0.005109,0.0,0.0,0.0,0.0,0.01843
2549,2001-09-22,00:00:00,75.966667,0.005481,0.0,0.0,0.0,0.0,0.018103
2550,2001-09-23,00:00:00,74.466669,0.004764,0.0,0.0,0.0,0.0,0.017784
2551,2001-09-24,00:00:00,75.933333,0.003234,0.0,0.0,0.0,0.0,0.017532
2552,2001-09-25,00:00:00,78.300002,0.003364,0.0,0.0,0.0,0.0,0.017431
2553,2001-09-26,00:00:00,80.700003,0.004214,0.0,0.0,0.0,0.0,0.017314
2554,2001-09-27,00:00:00,79.266672,0.004804,0.0,0.0,0.0,0.0,0.017059
2555,2001-09-28,00:00:00,78.433335,0.004729,0.0,0.0,0.0,0.0,0.016777
2556,2001-09-29,00:00:00,76.86667,0.004548,0.0,0.0,0.0,0.0,0.016507
2557,2001-09-30,00:00:00,76.800003,0.004975,0.0,0.0,0.0,0.0,0.016243
2558,2001-10-01,00:00:00,94.241667,0.004835,0.0,0.0,0.0,0.0,0.01597
2559,2001-10-02,00:00:00,92.125,0.005349,0.0,0.0,0.0,0.0,0.0157
2560,2001-10-03,00:00:00,96.791667,0.004826,0.0,0.0,0.0,0.0,0.015424
2561,2001-10-04,00:00:00,97.0,0.003565,0.0,0.0,0.0,0.0,0.0152
2562,2001-10-05,00:00:00,93.166667,0.002962,0.0,0.0,0.0,0.0,0.01503
2563,2001-10-06,00:00:00,89.166667,0.00356,0.0,0.0,0.0,0.0,0.014863
2564,2001-10-07,00:00:00,88.041667,0.003764,0.0,0.0,0.0,0.0,0.014676
2565,2001-10-08,00:00:00,90.875,0.004298,0.0,0.0,0.0,0.0,0.014481
2566,2001-10-09,00:00:00,85.25,0.003682,0.0,0.0,0.0,0.0,0.014278
2567,2001-10-10,00:00:00,84.041667,0.004332,0.0,0.0,0.0,0.0,0.014089
2568,2001-10-11,00:00:00,103.166667,0.004357,0.0,0.0,0.0,0.0,0.013877
2569,2001-10-12,00:00:00,104.0,0.004484,0.0,0.0,0.0,0.0,0.013668
2570,2001-10-13,00:00:00,102.083333,0.003364,0.0,0.0,0.0,0.0,0.01348
