Col number,,,1,2,3,4,5,6,7
Ordinate,Date,Time,Capella Gage FLOW,EF Russian 20 ET-POTENTIAL,EF Russian 20 FLOW,EF Russian 20 FLOW-BASE,EF Russian 20 INFILTRATION,EF Russian 20 PERC-SOIL,EF Russian 20 SATURATION FRACTION
Units,, ,CFS,IN,CFS,CFS,IN,IN,IN/IN
Type,,,INST-VAL,PER-CUM,INST-VAL,INST-VAL,PER-CUM,PER-CUM,INST-VAL
50249,24-Jun-00, 16:00:00,116.000006,0.015135,0.000006,0.000006,0,0,0.153585
50250,24-Jun-00, 17:00:00,116.000006,0.011362,0.000006,0.000006,0,0,0.153336
50251,24-Jun-00, 18:00:00,116.000006,0.007607,0.000006,0.000006,0,0,0.153169
50252,24-Jun-00, 19:00:00,116.000006,0.003714,0.000006,0.000006,0,0,0.153088
50253,24-Jun-00, 20:00:00,116.000006,0.002372,0.000006,0.000006,0,0,0.153036
50254,24-Jun-00, 21:00:00,116.000006,0.001205,0.000006,0.000006,0,0,0.15301
50255,24-Jun-00, 22:00:00,116.000006,0.000176,0.000006,0.000006,0,0,0.153006
50256,24-Jun-00, 23:00:00,116.000006,0,0.000006,0.000006,0,0,0.153006
50257,24-Jun-00, 24:00:00,116.000006,0,0.000006,0.000006,0,0,0.153006
50258,25-Jun-00, 01:00:00,114.400007,0,0.000006,0.000006,0,0,0.153006
50259,25-Jun-00, 02:00:00,114.400007,0.000003,0.000006,0.000006,0,0,0.153006
50260,25-Jun-00, 03:00:00,114.400007,0,0.000006,0.000006,0,0,0.153006
50261,25-Jun-00, 04:00:00,114.400007,0,0.000006,0.000006,0,0,0.153006
50262,25-Jun-00, 05:00:00,114.400007,0,0.000006,0.000006,0,0,0.153006
50263,25-Jun-00, 06:00:00,114.400007,0.001561,0.000006,0.000006,0,0,0.152972
50264,25-Jun-00, 07:00:00,114.400007,0.005092,0.000006,0.000006,0,0,0.152861
50265,25-Jun-00, 08:00:00,114.400007,0.009053,0.000006,0.000006,0,0,0.152663
50266,25-Jun-00, 09:00:00,114.400007,0.01287,0.000006,0.000006,0,0,0.152382
50267,25-Jun-00, 10:00:00,114.400007,0.01619,0.000005,0.000005,0,0,0.15203
50268,25-Jun-00, 11:00:00,114.400007,0.016938,0.000005,0.000005,0,0,0.151662
50269,25-Jun-00, 12:00:00,114.400007,0.01888,0.000005,0.000005,0,0,0.151253
50270,25-Jun-00, 13:00:00,114.400007,0.02226,0.000005,0.000005,0,0,0.150772
50271,25-Jun-00, 14:00:00,114.400007,0.020789,0.000005,0.000005,0,0,0.150324
50272,25-Jun-00, 15:00:00,114.400007,0.018686,0.000005,0.000005,0,0,0.149923
50273,25-Jun-00, 16:00:00,114.400007,0.014801,0.000005,0.000005,0,0,0.149606
50274,25-Jun-00, 17:00:00,114.400007,0.012848,0.000005,0.000005,0,0,0.149331
50275,25-Jun-00, 18:00:00,114.400007,0.009774,0.000005,0.000005,0,0,0.149123
50276,25-Jun-00, 19:00:00,114.400007,0.005686,0.000005,0.000005,0,0,0.149002
50277,25-Jun-00, 20:00:00,114.400007,0.002509,0.000005,0.000005,0,0,0.148948
50278,25-Jun-00, 21:00:00,114.400007,0.001455,0.000005,0.000005,0,0,0.148917
50279,25-Jun-00, 22:00:00,114.400007,0.000606,0.000005,0.000005,0,0,0.148904
50280,25-Jun-00, 23:00:00,114.400007,0,0.000005,0.000005,0,0,0.148904
50281,25-Jun-00, 24:00:00,114.400007,0,0.000005,0.000005,0,0,0.148904
50282,26-Jun-00, 01:00:00,116.000005,0,0.000005,0.000005,0,0,0.148904
50283,26-Jun-00, 02:00:00,116.000005,0,0.000005,0.000005,0,0,0.148904
50284,26-Jun-00, 03:00:00,116.000005,0,0.000005,0.000005,0,0,0.148904
50285,26-Jun-00, 04:00:00,116.000005,0,0.000005,0.000005,0,0,0.148904
50286,26-Jun-00, 05:00:00,116.000005,0,0.000005,0.000005,0,0,0.148904
50287,26-Jun-00, 06:00:00,116.000005,0.001737,0.000005,0.000005,0,0,0.148867
50288,26-Jun-00, 07:00:00,116.000005,0.005296,0.000005,0.000005,0,0,0.148755
50289,26-Jun-00, 08:00:00,116.000005,0.009265,0.000005,0.000005,0,0,0.148558
50290,26-Jun-00, 09:00:00,116.000005,0.013162,0.000005,0.000005,0,0,0.148279
50291,26-Jun-00, 10:00:00,116.000005,0.016523,0.000005,0.000005,0,0,0.147929
50292,26-Jun-00, 11:00:00,116.000005,0.018882,0.000005,0.000005,0,0,0.14753
50293,26-Jun-00, 12:00:00,116.000005,0.019248,0.000005,0.000005,0,0,0.147124
50294,26-Jun-00, 13:00:00,116.000005,0.021041,0.000005,0.000005,0,0,0.146682
50295,26-Jun-00, 14:00:00,116.000005,0.02115,0.000005,0.000005,0,0,0.146238
50296,26-Jun-00, 15:00:00,116.000005,0.019565,0.000005,0.000005,0,0,0.14583
50297,26-Jun-00, 16:00:00,116.000004,0.016913,0.000004,0.000004,0,0,0.145477
50298,26-Jun-00, 17:00:00,116.000004,0.011398,0.000004,0.000004,0,0,0.14524
50299,26-Jun-00, 18:00:00,116.000004,0.008076,0.000004,0.000004,0,0,0.145073
50300,26-Jun-00, 19:00:00,116.000004,0.005216,0.000004,0.000004,0,0,0.144965
50301,26-Jun-00, 20:00:00,116.000004,0.003083,0.000004,0.000004,0,0,0.144901
50302,26-Jun-00, 21:00:00,116.000004,0.002573,0.000004,0.000004,0,0,0.144848
50303,26-Jun-00, 22:00:00,116.000004,0.000751,0.000004,0.000004,0,0,0.144832
50304,26-Jun-00, 23:00:00,116.000004,0,0.000004,0.000004,0,0,0.144832
50305,26-Jun-00, 24:00:00,116.000004,0,0.000004,0.000004,0,0,0.144832
50306,27-Jun-00, 01:00:00,114.400006,0,0.000004,0.000004,0,0,0.144832
50307,27-Jun-00, 02:00:00,114.400006,0,0.000004,0.000004,0,0,0.144832
50308,27-Jun-00, 03:00:00,114.400006,0,0.000004,0.000004,0,0,0.144832
50309,27-Jun-00, 04:00:00,114.400006,0,0.000004,0.000004,0,0,0.144832
50310,27-Jun-00, 05:00:00,114.400006,0,0.000004,0.000004,0,0,0.144832
50311,27-Jun-00, 06:00:00,114.400006,0.001679,0.000004,0.000004,0,0,0.144797
50312,27-Jun-00, 07:00:00,114.400006,0.005242,0.000004,0.000004,0,0,0.144689
50313,27-Jun-00, 08:00:00,114.400006,0.009228,0.000004,0.000004,0,0,0.144498
50314,27-Jun-00, 09:00:00,114.400006,0.013154,0.000004,0.000004,0,0,0.144227
50315,27-Jun-00, 10:00:00,114.400005,0.016434,0.000004,0.000004,0,0,0.143888
50316,27-Jun-00, 11:00:00,114.400005,0.019241,0.000004,0.000004,0,0,0.143493
50317,27-Jun-00, 12:00:00,114.400005,0.021574,0.000004,0.000004,0,0,0.14305
50318,27-Jun-00, 13:00:00,114.400005,0.021521,0.000004,0.000004,0,0,0.142611
50319,27-Jun-00, 14:00:00,114.400005,0.021671,0.000004,0.000004,0,0,0.142169
50320,27-Jun-00, 15:00:00,114.400005,0.019865,0.000004,0.000004,0,0,0.141766
50321,27-Jun-00, 16:00:00,114.400005,0.016621,0.000004,0.000004,0,0,0.141429
50322,27-Jun-00, 17:00:00,114.400005,0.012408,0.000004,0.000004,0,0,0.141178
50323,27-Jun-00, 18:00:00,114.400005,0.008439,0.000004,0.000004,0,0,0.141008
50324,27-Jun-00, 19:00:00,114.400005,0.004407,0.000004,0.000004,0,0,0.140919
50325,27-Jun-00, 20:00:00,114.400005,0.003201,0.000004,0.000004,0,0,0.140855
50326,27-Jun-00, 21:00:00,114.400005,0.00088,0.000004,0.000004,0,0,0.140837
50327,27-Jun-00, 22:00:00,114.400005,0,0.000004,0.000004,0,0,0.140837
50328,27-Jun-00, 23:00:00,114.400005,0,0.000004,0.000004,0,0,0.140837
50329,27-Jun-00, 24:00:00,114.400005,0,0.000004,0.000004,0,0,0.140837
50330,28-Jun-00, 01:00:00,114.400005,0,0.000004,0.000004,0,0,0.140837
50331,28-Jun-00, 02:00:00,114.400005,0,0.000004,0.000004,0,0,0.140837
50332,28-Jun-00, 03:00:00,114.400005,0,0.000004,0.000004,0,0,0.140837
50333,28-Jun-00, 04:00:00,114.400005,0,0.000004,0.000004,0,0,0.140837
50334,28-Jun-00, 05:00:00,114.400005,0,0.000003,0.000003,0,0,0.140837
50335,28-Jun-00, 06:00:00,114.400005,0.001501,0.000003,0.000003,0,0,0.140807
50336,28-Jun-00, 07:00:00,114.400005,0.005117,0.000003,0.000003,0,0,0.140704
50337,28-Jun-00, 08:00:00,114.400005,0.009159,0.000003,0.000003,0,0,0.14052
50338,28-Jun-00, 09:00:00,114.400005,0.013115,0.000003,0.000003,0,0,0.140257
50339,28-Jun-00, 10:00:00,114.400005,0.016393,0.000003,0.000003,0,0,0.139928
50340,28-Jun-00, 11:00:00,114.400005,0.01904,0.000003,0.000003,0,0,0.139548
50341,28-Jun-00, 12:00:00,114.400005,0.021375,0.000003,0.000003,0,0,0.139121
50342,28-Jun-00, 13:00:00,114.400005,0.021007,0.000003,0.000003,0,0,0.138704
50343,28-Jun-00, 14:00:00,114.400005,0.020495,0.000003,0.000003,0,0,0.138298
50344,28-Jun-00, 15:00:00,114.400005,0.018394,0.000003,0.000003,0,0,0.137934
50345,28-Jun-00, 16:00:00,114.400005,0.015999,0.000003,0.000003,0,0,0.137619
50346,28-Jun-00, 17:00:00,114.400005,0.013425,0.000003,0.000003,0,0,0.137355
50347,28-Jun-00, 18:00:00,114.400005,0.008696,0.000003,0.000003,0,0,0.137185
50348,28-Jun-00, 19:00:00,114.400005,0.00441,0.000003,0.000003,0,0,0.137098
50349,28-Jun-00, 20:00:00,114.400005,0.002652,0.000003,0.000003,0,0,0.137046
50350,28-Jun-00, 21:00:00,114.400005,0.001529,0.000003,0.000003,0,0,0.137016
50351,28-Jun-00, 22:00:00,114.400005,0.000355,0.000003,0.000003,0,0,0.137009
50352,28-Jun-00, 23:00:00,114.400005,0.000229,0.000003,0.000003,0,0,0.137005
50353,28-Jun-00, 24:00:00,114.400005,0,0.000003,0.000003,0,0,0.137005
50354,29-Jun-00, 01:00:00,112.800006,0,0.000003,0.000003,0,0,0.137005
50355,29-Jun-00, 02:00:00,112.800006,0,0.000003,0.000003,0,0,0.137005
50356,29-Jun-00, 03:00:00,112.800006,0,0.000003,0.000003,0,0,0.137005
50357,29-Jun-00, 04:00:00,112.800006,0,0.000003,0.000003,0,0,0.137005
50358,29-Jun-00, 05:00:00,112.800006,0,0.000003,0.000003,0,0,0.137005
50359,29-Jun-00, 06:00:00,112.800006,0.001129,0.000003,0.000003,0,0,0.136983
50360,29-Jun-00, 07:00:00,112.800006,0.003688,0.000003,0.000003,0,0,0.136911
50361,29-Jun-00, 08:00:00,112.800006,0.008409,0.000003,0.000003,0,0,0.136746
50362,29-Jun-00, 09:00:00,112.800006,0.012162,0.000003,0.000003,0,0,0.136509
50363,29-Jun-00, 10:00:00,112.800006,0.015403,0.000003,0.000003,0,0,0.136208
50364,29-Jun-00, 11:00:00,112.800006,0.018291,0.000003,0.000003,0,0,0.135852
50365,29-Jun-00, 12:00:00,112.800006,0.020569,0.000003,0.000003,0,0,0.135453
50366,29-Jun-00, 13:00:00,112.800006,0.021532,0.000003,0.000003,0,0,0.135036
50367,29-Jun-00, 14:00:00,112.800006,0.021292,0.000003,0.000003,0,0,0.134626
50368,29-Jun-00, 15:00:00,112.800006,0.020199,0.000003,0.000003,0,0,0.134237
50369,29-Jun-00, 16:00:00,112.800006,0.017494,0.000003,0.000003,0,0,0.133902
50370,29-Jun-00, 17:00:00,112.800006,0.014376,0.000003,0.000003,0,0,0.133627
50371,29-Jun-00, 18:00:00,112.800006,0.009894,0.000003,0.000003,0,0,0.133438
50372,29-Jun-00, 19:00:00,112.800006,0.004579,0.000003,0.000003,0,0,0.133351
50373,29-Jun-00, 20:00:00,112.800006,0.003269,0.000003,0.000003,0,0,0.133288
50374,29-Jun-00, 21:00:00,112.800006,0.002682,0.000003,0.000003,0,0,0.133237
50375,29-Jun-00, 22:00:00,112.800006,0.001656,0.000003,0.000003,0,0,0.133206
50376,29-Jun-00, 23:00:00,112.800006,0.001086,0.000003,0.000003,0,0,0.133185
50377,29-Jun-00, 24:00:00,112.800006,0.000353,0.000003,0.000003,0,0,0.133178
50378,30-Jun-00, 01:00:00,112.800006,0,0.000003,0.000003,0,0,0.133178
50379,30-Jun-00, 02:00:00,112.800006,0,0.000003,0.000003,0,0,0.133178
50380,30-Jun-00, 03:00:00,112.800006,0,0.000003,0.000003,0,0,0.133178
50381,30-Jun-00, 04:00:00,112.800006,0,0.000003,0.000003,0,0,0.133178
50382,30-Jun-00, 05:00:00,112.800006,0,0.000003,0.000003,0,0,0.133178
50383,30-Jun-00, 06:00:00,112.800006,0.001,0.000003,0.000003,0,0,0.133159
50384,30-Jun-00, 07:00:00,112.800006,0.004407,0.000002,0.000002,0,0,0.133075
50385,30-Jun-00, 08:00:00,112.800006,0.008345,0.000002,0.000002,0,0,0.132917
50386,30-Jun-00, 09:00:00,112.800006,0.012195,0.000002,0.000002,0,0,0.132685
50387,30-Jun-00, 10:00:00,112.800005,0.01577,0.000002,0.000002,0,0,0.132386
50388,30-Jun-00, 11:00:00,112.800005,0.018411,0.000002,0.000002,0,0,0.132038
50389,30-Jun-00, 12:00:00,112.800005,0.019944,0.000002,0.000002,0,0,0.131662
50390,30-Jun-00, 13:00:00,112.800005,0.020718,0.000002,0.000002,0,0,0.131272
50391,30-Jun-00, 14:00:00,112.800005,0.020752,0.000002,0.000002,0,0,0.130883
50392,30-Jun-00, 15:00:00,112.800005,0.019283,0.000002,0.000002,0,0,0.130523
50393,30-Jun-00, 16:00:00,112.800005,0.015563,0.000002,0.000002,0,0,0.130232
50394,30-Jun-00, 17:00:00,112.800005,0.010969,0.000002,0.000002,0,0,0.130028
50395,30-Jun-00, 18:00:00,112.800005,0.006877,0.000002,0.000002,0,0,0.129901
50396,30-Jun-00, 19:00:00,112.800005,0.00347,0.000002,0.000002,0,0,0.129836
50397,30-Jun-00, 20:00:00,112.800005,0.002645,0.000002,0.000002,0,0,0.129787
50398,30-Jun-00, 21:00:00,112.800005,0.00293,0.000002,0.000002,0,0,0.129733
50399,30-Jun-00, 22:00:00,112.800005,0.003029,0.000002,0.000002,0,0,0.129677
50400,30-Jun-00, 23:00:00,112.800005,0.002228,0.000002,0.000002,0,0,0.129635
50401,30-Jun-00, 24:00:00,112.800005,0.000454,0.000002,0.000002,0,0,0.129627
50402,1-Jul-00, 01:00:00,112.800005,0,0.000002,0.000002,0,0,0.129627
50403,1-Jul-00, 02:00:00,112.800005,0,0.000002,0.000002,0,0,0.129627
50404,1-Jul-00, 03:00:00,112.800005,0,0.000002,0.000002,0,0,0.129627
50405,1-Jul-00, 04:00:00,112.800005,0,0.000002,0.000002,0,0,0.129627
50406,1-Jul-00, 05:00:00,112.800005,0,0.000002,0.000002,0,0,0.129627
50407,1-Jul-00, 06:00:00,112.800005,0.00082,0.000002,0.000002,0,0,0.129612
50408,1-Jul-00, 07:00:00,112.800005,0.004301,0.000002,0.000002,0,0,0.129532
50409,1-Jul-00, 08:00:00,112.800005,0.008185,0.000002,0.000002,0,0,0.129381
50410,1-Jul-00, 09:00:00,112.800005,0.012058,0.000002,0.000002,0,0,0.129158
50411,1-Jul-00, 10:00:00,112.800005,0.014925,0.000002,0.000002,0,0,0.128882
50412,1-Jul-00, 11:00:00,112.800005,0.017568,0.000002,0.000002,0,0,0.128559
50413,1-Jul-00, 12:00:00,112.800005,0.019432,0.000002,0.000002,0,0,0.128202
50414,1-Jul-00, 13:00:00,112.800005,0.019952,0.000002,0.000002,0,0,0.127837
50415,1-Jul-00, 14:00:00,112.800005,0.019335,0.000002,0.000002,0,0,0.127484
50416,1-Jul-00, 15:00:00,112.800005,0.01787,0.000002,0.000002,0,0,0.127158
50417,1-Jul-00, 16:00:00,112.800005,0.015422,0.000002,0.000002,0,0,0.126878
50418,1-Jul-00, 17:00:00,112.800005,0.011922,0.000002,0.000002,0,0,0.126662
50419,1-Jul-00, 18:00:00,112.800005,0.007662,0.000002,0.000002,0,0,0.126523
50420,1-Jul-00, 19:00:00,112.800005,0.003487,0.000002,0.000002,0,0,0.12646
50421,1-Jul-00, 20:00:00,112.800005,0.002297,0.000002,0.000002,0,0,0.126419
50422,1-Jul-00, 21:00:00,112.800005,0.002099,0.000002,0.000002,0,0,0.126381
50423,1-Jul-00, 22:00:00,112.800005,0.001141,0.000002,0.000002,0,0,0.12636
50424,1-Jul-00, 23:00:00,112.800005,0,0.000002,0.000002,0,0,0.12636
50425,1-Jul-00, 24:00:00,112.800005,0,0.000002,0.000002,0,0,0.12636
50426,2-Jul-00, 01:00:00,116.000002,0,0.000002,0.000002,0,0,0.12636
50427,2-Jul-00, 02:00:00,116.000002,0,0.000002,0.000002,0,0,0.12636
50428,2-Jul-00, 03:00:00,116.000002,0,0.000002,0.000002,0,0,0.12636
50429,2-Jul-00, 04:00:00,116.000002,0,0.000002,0.000002,0,0,0.12636
50430,2-Jul-00, 05:00:00,116.000002,0,0.000002,0.000002,0,0,0.12636
50431,2-Jul-00, 06:00:00,116.000002,0.000803,0.000002,0.000002,0,0,0.126346
50432,2-Jul-00, 07:00:00,116.000002,0.004121,0.000002,0.000002,0,0,0.126271
50433,2-Jul-00, 08:00:00,116.000002,0.008043,0.000002,0.000002,0,0,0.126126
50434,2-Jul-00, 09:00:00,116.000002,0.010064,0.000002,0.000002,0,0,0.125945
50435,2-Jul-00, 10:00:00,116.000002,0.012831,0.000002,0.000002,0,0,0.125714
50436,2-Jul-00, 11:00:00,116.000002,0.015126,0.000002,0.000002,0,0,0.125442
50437,2-Jul-00, 12:00:00,116.000002,0.017006,0.000002,0.000002,0,0,0.125138
50438,2-Jul-00, 13:00:00,116.000002,0.018154,0.000002,0.000002,0,0,0.124813
50439,2-Jul-00, 14:00:00,116.000002,0.017625,0.000002,0.000002,0,0,0.124499
50440,2-Jul-00, 15:00:00,116.000002,0.01604,0.000002,0.000002,0,0,0.124214
50441,2-Jul-00, 16:00:00,116.000002,0.013773,0.000002,0.000002,0,0,0.123969
50442,2-Jul-00, 17:00:00,116.000002,0.010144,0.000002,0.000002,0,0,0.12379
50443,2-Jul-00, 18:00:00,116.000002,0.005881,0.000002,0.000002,0,0,0.123686
50444,2-Jul-00, 19:00:00,116.000002,0.002718,0.000002,0.000002,0,0,0.123637
50445,2-Jul-00, 20:00:00,116.000002,0.001663,0.000002,0.000002,0,0,0.123608
50446,2-Jul-00, 21:00:00,116.000002,0.000819,0.000002,0.000002,0,0,0.123594
50447,2-Jul-00, 22:00:00,116.000002,0.001429,0.000002,0.000002,0,0,0.123568
50448,2-Jul-00, 23:00:00,116.000002,0.001025,0.000002,0.000002,0,0,0.12355
50449,2-Jul-00, 24:00:00,116.000002,0,0.000002,0.000002,0,0,0.12355
50450,3-Jul-00, 01:00:00,122.400003,0,0.000002,0.000002,0,0,0.12355
50451,3-Jul-00, 02:00:00,122.400003,0,0.000002,0.000002,0,0,0.12355
50452,3-Jul-00, 03:00:00,122.400003,0,0.000002,0.000002,0,0,0.12355
50453,3-Jul-00, 04:00:00,122.400003,0,0.000002,0.000002,0,0,0.12355
50454,3-Jul-00, 05:00:00,122.400003,0,0.000002,0.000002,0,0,0.12355
50455,3-Jul-00, 06:00:00,122.400003,0.001063,0.000002,0.000002,0,0,0.123532
50456,3-Jul-00, 07:00:00,122.400003,0.003881,0.000002,0.000002,0,0,0.123463
50457,3-Jul-00, 08:00:00,122.400003,0.005182,0.000002,0.000002,0,0,0.123372
50458,3-Jul-00, 09:00:00,122.400003,0.008157,0.000002,0.000002,0,0,0.123228
50459,3-Jul-00, 10:00:00,122.400003,0.010286,0.000001,0.000001,0,0,0.123047
50460,3-Jul-00, 11:00:00,122.400003,0.013582,0.000001,0.000001,0,0,0.122808
50461,3-Jul-00, 12:00:00,122.400003,0.015422,0.000001,0.000001,0,0,0.122538
50462,3-Jul-00, 13:00:00,122.400003,0.015747,0.000001,0.000001,0,0,0.122262
50463,3-Jul-00, 14:00:00,122.400003,0.015665,0.000001,0.000001,0,0,0.121988
50464,3-Jul-00, 15:00:00,122.400003,0.014308,0.000001,0.000001,0,0,0.121739
50465,3-Jul-00, 16:00:00,122.400003,0.012179,0.000001,0.000001,0,0,0.121527
50466,3-Jul-00, 17:00:00,122.400003,0.009452,0.000001,0.000001,0,0,0.121363
50467,3-Jul-00, 18:00:00,122.400003,0.006579,0.000001,0.000001,0,0,0.121249
50468,3-Jul-00, 19:00:00,122.400003,0.003829,0.000001,0.000001,0,0,0.121183
50469,3-Jul-00, 20:00:00,122.400003,0.002737,0.000001,0.000001,0,0,0.121135
50470,3-Jul-00, 21:00:00,122.400003,0.002353,0.000001,0.000001,0,0,0.121095
50471,3-Jul-00, 22:00:00,122.400003,0.00064,0.000001,0.000001,0,0,0.121083
50472,3-Jul-00, 23:00:00,122.400003,0,0.000001,0.000001,0,0,0.121083
50473,3-Jul-00, 24:00:00,122.400003,0,0.000001,0.000001,0,0,0.121083
50474,4-Jul-00, 01:00:00,123.200006,0,0.000001,0.000001,0,0,0.121083
50475,4-Jul-00, 02:00:00,123.200006,0,0.000001,0.000001,0,0,0.121083
50476,4-Jul-00, 03:00:00,123.200006,0,0.000001,0.000001,0,0,0.121083
50477,4-Jul-00, 04:00:00,123.200006,0,0.000001,0.000001,0,0,0.121083
50478,4-Jul-00, 05:00:00,123.200006,0,0.000001,0.000001,0,0,0.121083
50479,4-Jul-00, 06:00:00,123.200006,0.000685,0.000001,0.000001,0,0,0.121072
50480,4-Jul-00, 07:00:00,123.200006,0.00359,0.000001,0.000001,0,0,0.12101
50481,4-Jul-00, 08:00:00,123.200006,0.006992,0.000001,0.000001,0,0,0.120889
50482,4-Jul-00, 09:00:00,123.200006,0.011306,0.000001,0.000001,0,0,0.120693
50483,4-Jul-00, 10:00:00,123.200006,0.012824,0.000001,0.000001,0,0,0.120472
50484,4-Jul-00, 11:00:00,123.200006,0.014177,0.000001,0.000001,0,0,0.120228
50485,4-Jul-00, 12:00:00,123.200006,0.015624,0.000001,0.000001,0,0,0.11996
50486,4-Jul-00, 13:00:00,123.200006,0.018988,0.000001,0.000001,0,0,0.119635
50487,4-Jul-00, 14:00:00,123.200006,0.016767,0.000001,0.000001,0,0,0.119348
50488,4-Jul-00, 15:00:00,123.200006,0.015759,0.000001,0.000001,0,0,0.119079
50489,4-Jul-00, 16:00:00,123.200006,0.012777,0.000001,0.000001,0,0,0.118862
50490,4-Jul-00, 17:00:00,123.200006,0.008699,0.000001,0.000001,0,0,0.118714
50491,4-Jul-00, 18:00:00,123.200006,0.005765,0.000001,0.000001,0,0,0.118616
50492,4-Jul-00, 19:00:00,123.200006,0.003794,0.000001,0.000001,0,0,0.118552
50493,4-Jul-00, 20:00:00,123.200006,0.002444,0.000001,0.000001,0,0,0.118511
50494,4-Jul-00, 21:00:00,123.200006,0.001855,0.000001,0.000001,0,0,0.118479
50495,4-Jul-00, 22:00:00,123.200006,0.000924,0.000001,0.000001,0,0,0.118464
50496,4-Jul-00, 23:00:00,123.200006,0.000184,0.000001,0.000001,0,0,0.118461
50497,4-Jul-00, 24:00:00,123.200006,0.000097,0.000001,0.000001,0,0,0.118459
50498,5-Jul-00, 01:00:00,123.200006,0.00002,0.000001,0.000001,0,0,0.118459
50499,5-Jul-00, 02:00:00,123.200006,0,0.000001,0.000001,0,0,0.118459
50500,5-Jul-00, 03:00:00,123.200006,0.000132,0.000001,0.000001,0,0,0.118456
50501,5-Jul-00, 04:00:00,123.200006,0.000503,0.000001,0.000001,0,0,0.118448
50502,5-Jul-00, 05:00:00,123.200006,0.000168,0.000001,0.000001,0,0,0.118445
50503,5-Jul-00, 06:00:00,123.200006,0.001634,0.000001,0.000001,0,0,0.118417
50504,5-Jul-00, 07:00:00,123.200006,0.003505,0.000001,0.000001,0,0,0.118358
50505,5-Jul-00, 08:00:00,123.200006,0.006506,0.000001,0.000001,0,0,0.118248
50506,5-Jul-00, 09:00:00,123.200006,0.009437,0.000001,0.000001,0,0,0.118089
50507,5-Jul-00, 10:00:00,123.200006,0.011553,0.000001,0.000001,0,0,0.117894
50508,5-Jul-00, 11:00:00,123.200006,0.013124,0.000001,0.000001,0,0,0.117673
50509,5-Jul-00, 12:00:00,123.200006,0.015026,0.000001,0.000001,0,0,0.11742
50510,5-Jul-00, 13:00:00,123.200006,0.015827,0.000001,0.000001,0,0,0.117155
50511,5-Jul-00, 14:00:00,123.200006,0.015292,0.000001,0.000001,0,0,0.116899
50512,5-Jul-00, 15:00:00,123.200006,0.013773,0.000001,0.000001,0,0,0.116669
50513,5-Jul-00, 16:00:00,123.200006,0.011393,0.000001,0.000001,0,0,0.116479
50514,5-Jul-00, 17:00:00,123.200006,0.008723,0.000001,0.000001,0,0,0.116334
50515,5-Jul-00, 18:00:00,123.200006,0.005636,0.000001,0.000001,0,0,0.11624
50516,5-Jul-00, 19:00:00,123.200006,0.002394,0.000001,0.000001,0,0,0.1162
50517,5-Jul-00, 20:00:00,123.200006,0.001302,0.000001,0.000001,0,0,0.116179
50518,5-Jul-00, 21:00:00,123.200006,0.001112,0.000001,0.000001,0,0,0.11616
50519,5-Jul-00, 22:00:00,123.200006,0.000738,0.000001,0.000001,0,0,0.116148
50520,5-Jul-00, 23:00:00,123.200006,0.000477,0.000001,0.000001,0,0,0.11614
50521,5-Jul-00, 24:00:00,123.200006,0,0.000001,0.000001,0,0,0.11614
50522,6-Jul-00, 01:00:00,115.200006,0,0.000001,0.000001,0,0,0.11614
50523,6-Jul-00, 02:00:00,115.200006,0,0.000001,0.000001,0,0,0.11614
50524,6-Jul-00, 03:00:00,115.200006,0,0.000001,0.000001,0,0,0.11614
50525,6-Jul-00, 04:00:00,115.200006,0,0.000001,0.000001,0,0,0.11614
50526,6-Jul-00, 05:00:00,115.200006,0,0.000001,0.000001,0,0,0.11614
50527,6-Jul-00, 06:00:00,115.200006,0.000451,0.000001,0.000001,0,0,0.116133
50528,6-Jul-00, 07:00:00,115.200006,0.002776,0.000001,0.000001,0,0,0.116086
50529,6-Jul-00, 08:00:00,115.200006,0.006054,0.000001,0.000001,0,0,0.115986
50530,6-Jul-00, 09:00:00,115.200006,0.008145,0.000001,0.000001,0,0,0.115851
50531,6-Jul-00, 10:00:00,115.200005,0.011047,0.000001,0.000001,0,0,0.115668
50532,6-Jul-00, 11:00:00,115.200005,0.013566,0.000001,0.000001,0,0,0.115444
50533,6-Jul-00, 12:00:00,115.200005,0.013326,0.000001,0.000001,0,0,0.115224
50534,6-Jul-00, 13:00:00,115.200005,0.014006,0.000001,0.000001,0,0,0.114994
50535,6-Jul-00, 14:00:00,115.200005,0.013652,0.000001,0.000001,0,0,0.11477
50536,6-Jul-00, 15:00:00,115.200005,0.012087,0.000001,0.000001,0,0,0.114571
50537,6-Jul-00, 16:00:00,115.200005,0.009579,0.000001,0.000001,0,0,0.114415
50538,6-Jul-00, 17:00:00,115.200005,0.007024,0.000001,0.000001,0,0,0.1143
50539,6-Jul-00, 18:00:00,115.200005,0.004402,0.000001,0.000001,0,0,0.114228
50540,6-Jul-00, 19:00:00,115.200005,0.002181,0.000001,0.000001,0,0,0.114192
50541,6-Jul-00, 20:00:00,115.200005,0.001724,0.000001,0.000001,0,0,0.114164
50542,6-Jul-00, 21:00:00,115.200005,0.001382,0.000001,0.000001,0,0,0.114142
50543,6-Jul-00, 22:00:00,115.200005,0.000398,0.000001,0.000001,0,0,0.114135
50544,6-Jul-00, 23:00:00,115.200005,0,0.000001,0.000001,0,0,0.114135
50545,6-Jul-00, 24:00:00,115.200005,0,0.000001,0.000001,0,0,0.114135
