Col number,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
   Ordinate,Date,Time,Hopland Gage FLOW,Russian 60 ET-POTENTIAL,Russian 60 FLOW,Russian 60 FLOW-BASE,Russian 60 INFILTRATION,Russian 60 PERC-SOIL,Russian 60 SATURATION FRACTION,Russian 70 ET-POTENTIAL,Russian 70 FLOW,Russian 70 FLOW-BASE,Russian 70 INFILTRATION,Russian 70 PERC-SOIL,Russian 70 SATURATION FRACTION,WF Russian ET-POTENTIAL,WF Russian FLOW,WF Russian FLOW-BASE,WF Russian INFILTRATION,WF Russian PERC-SOIL,WF Russian SATURATION FRACTION
Units, ,,CFS,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN,IN,CFS,CFS,IN,IN,IN/IN
Type, ,,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER,PER-CUM,PER-AVER,PER-AVER,PER-CUM,PER-CUM,PER-AVER
4300,9-Jul-06,24:00:00,254.499229,0.129143,1.744359,1.744359,0,0,0,0.129139,1.909272,1.909272,0,0,0,0.129126,2.399419,2.399419,0,0,0
4301,10-Jul-06,24:00:00,245.068419,0.120424,1.642776,1.642776,0,0,0,0.120421,1.798085,1.798085,0,0,0,0.120408,2.259687,2.259687,0,0,0
4302,11-Jul-06,24:00:00,230.810668,0.119865,1.547108,1.547108,0,0,0,0.119861,1.693372,1.693372,0,0,0,0.119847,2.128093,2.128093,0,0,0
4303,12-Jul-06,24:00:00,225.824712,0.113703,1.457011,1.457011,0,0,0,0.113699,1.594758,1.594758,0,0,0,0.113686,2.004163,2.004163,0,0,0
4304,13-Jul-06,24:00:00,225.192434,0.111538,1.372161,1.372161,0,0,0,0.111534,1.501887,1.501887,0,0,0,0.111521,1.887449,1.887449,0,0,0
4305,14-Jul-06,24:00:00,223.301154,0.121487,1.292253,1.292253,0,0,0,0.121483,1.414423,1.414423,0,0,0,0.12147,1.777533,1.777533,0,0,0
4306,15-Jul-06,24:00:00,221.664907,0.119319,1.216998,1.216998,0,0,0,0.119315,1.332054,1.332054,0,0,0,0.1193,1.674017,1.674017,0,0,0
4307,16-Jul-06,24:00:00,221.653983,0.123392,1.146126,1.146126,0,0,0,0.123387,1.254481,1.254481,0,0,0,0.123371,1.57653,1.57653,0,0,0
4308,17-Jul-06,24:00:00,221.163464,0.128549,1.07938,1.07938,0,0,0,0.128544,1.181426,1.181426,0,0,0,0.128526,1.48472,1.48472,0,0,0
4309,18-Jul-06,24:00:00,220.576614,0.137002,1.016522,1.016522,0,0,0,0.136996,1.112625,1.112625,0,0,0,0.136979,1.398257,1.398257,0,0,0
4310,19-Jul-06,24:00:00,221.60674,0.111257,0.957324,0.957324,0,0,0,0.111252,1.04783,1.04783,0,0,0,0.111239,1.316828,1.316828,0,0,0
4311,20-Jul-06,24:00:00,222.776839,0.128151,0.901574,0.901574,0,0,0,0.128146,0.98681,0.98681,0,0,0,0.12813,1.240142,1.240142,0,0,0
4312,21-Jul-06,24:00:00,232.928321,0.101661,0.849071,0.849071,0,0,0,0.10166,0.929342,0.929342,0,0,0,0.101654,1.167922,1.167922,0,0,0
4313,22-Jul-06,24:00:00,246.798442,0.11487,0.799624,0.799624,0,0,0,0.114865,0.875222,0.875222,0,0,0,0.11485,1.099908,1.099908,0,0,0
4314,23-Jul-06,24:00:00,251.566317,0.102166,0.753058,0.753058,0,0,0,0.102159,0.824253,0.824253,0,0,0,0.10214,1.035854,1.035854,0,0,0
4315,24-Jul-06,24:00:00,252.7346,0.114561,0.709203,0.709203,0,0,0,0.114555,0.776252,0.776252,0,0,0,0.114538,0.97553,0.97553,0,0,0
4316,25-Jul-06,24:00:00,257.066031,0.028816,0.667902,0.667902,0,0,0,0.028808,0.731046,0.731046,0,0,0,0.028786,0.91872,0.91872,0,0,0
4317,26-Jul-06,24:00:00,259.79527,0.128953,0.629007,0.629007,0,0,0,0.128947,0.688474,0.688474,0,0,0,0.128931,0.865218,0.865218,0,0,0
4318,27-Jul-06,24:00:00,260.074516,0.121356,0.592376,0.592376,0,0,0,0.121355,0.64838,0.64838,0,0,0,0.121351,0.814831,0.814831,0,0,0
4319,28-Jul-06,24:00:00,261.203561,0.110398,0.557879,0.557879,0,0,0,0.110399,0.610621,0.610621,0,0,0,0.110399,0.767379,0.767379,0,0,0
4320,29-Jul-06,24:00:00,259.967462,0.106283,0.525391,0.525391,0,0,0,0.106283,0.575061,0.575061,0,0,0,0.106294,0.722691,0.722691,0,0,0
4321,30-Jul-06,24:00:00,257.511984,0.117318,0.494794,0.494794,0,0,0,0.117319,0.541572,0.541572,0,0,0,0.11732,0.680604,0.680604,0,0,0
4322,31-Jul-06,24:00:00,256.648959,0.109863,0.46598,0.46598,0,0,0,0.109864,0.510034,0.510034,0,0,0,0.109864,0.640969,0.640969,0,0,0
4323,1-Aug-06,24:00:00,255.919568,0.107257,0.438843,0.438843,0,0,0,0.107258,0.480332,0.480332,0,0,0,0.107258,0.603642,0.603642,0,0,0
4324,2-Aug-06,24:00:00,256.079728,0.109999,0.413287,0.413287,0,0,0,0.11,0.452359,0.452359,0,0,0,0.11,0.568488,0.568488,0,0,0
4325,3-Aug-06,24:00:00,256.361197,0.113306,0.389219,0.389219,0,0,0,0.113307,0.426016,0.426016,0,0,0,0.113307,0.535382,0.535382,0,0,0
4326,4-Aug-06,24:00:00,256.287512,0.105075,0.366553,0.366553,0,0,0,0.105075,0.401207,0.401207,0,0,0,0.105075,0.504204,0.504204,0,0,0
4327,5-Aug-06,24:00:00,256.212572,0.096224,0.345206,0.345206,0,0,0,0.096224,0.377842,0.377842,0,0,0,0.096224,0.474841,0.474841,0,0,0
4328,6-Aug-06,24:00:00,256.141958,0.10651,0.325103,0.325103,0,0,0,0.10651,0.355838,0.355838,0,0,0,0.10651,0.447189,0.447189,0,0,0
4329,7-Aug-06,24:00:00,256.075455,0.084177,0.30617,0.30617,0,0,0,0.084176,0.335116,0.335116,0,0,0,0.084186,0.421147,0.421147,0,0,0
4330,8-Aug-06,24:00:00,262.232808,0.113696,0.28834,0.28834,0,0,0,0.113696,0.3156,0.3156,0,0,0,0.113697,0.396621,0.396621,0,0,0
4331,9-Aug-06,24:00:00,273.357662,0.114321,0.271549,0.271549,0,0,0,0.114321,0.297221,0.297221,0,0,0,0.114322,0.373523,0.373523,0,0,0
4332,10-Aug-06,24:00:00,277.825685,0.118762,0.255735,0.255735,0,0,0,0.118762,0.279912,0.279912,0,0,0,0.118762,0.351771,0.351771,0,0,0
4333,11-Aug-06,24:00:00,269.137504,0.104009,0.240842,0.240842,0,0,0,0.104009,0.263611,0.263611,0,0,0,0.104009,0.331286,0.331286,0,0,0
4334,12-Aug-06,24:00:00,255.172963,0.106444,0.226817,0.226817,0,0,0,0.106444,0.24826,0.24826,0,0,0,0.106444,0.311993,0.311993,0,0,0
4335,13-Aug-06,24:00:00,249.835129,0.11212,0.213608,0.213608,0,0,0,0.11212,0.233802,0.233802,0,0,0,0.11212,0.293824,0.293824,0,0,0
4336,14-Aug-06,24:00:00,249.707212,0.090762,0.201168,0.201168,0,0,0,0.090762,0.220187,0.220187,0,0,0,0.090765,0.276713,0.276713,0,0,0
4337,15-Aug-06,24:00:00,249.665477,0.10092,0.189453,0.189453,0,0,0,0.10092,0.207364,0.207364,0,0,0,0.10092,0.260598,0.260598,0,0,0
4338,16-Aug-06,24:00:00,250.870716,0.100525,0.17842,0.17842,0,0,0,0.100525,0.195288,0.195288,0,0,0,0.100525,0.245422,0.245422,0,0,0
4339,17-Aug-06,24:00:00,252.822187,0.098155,0.16803,0.16803,0,0,0,0.098155,0.183915,0.183915,0,0,0,0.098155,0.23113,0.23113,0,0,0
4340,18-Aug-06,24:00:00,253.543735,0.103102,0.158245,0.158245,0,0,0,0.103102,0.173205,0.173205,0,0,0,0.103102,0.21767,0.21767,0,0,0
4341,19-Aug-06,24:00:00,254.145394,0.104107,0.149029,0.149029,0,0,0,0.104099,0.163118,0.163118,0,0,0,0.104099,0.204994,0.204994,0,0,0
4342,20-Aug-06,24:00:00,255.108977,0.096794,0.14035,0.14035,0,0,0,0.096779,0.153619,0.153619,0,0,0,0.096769,0.193056,0.193056,0,0,0
4343,21-Aug-06,24:00:00,254.836229,0.099071,0.132177,0.132177,0,0,0,0.099058,0.144673,0.144673,0,0,0,0.099036,0.181813,0.181813,0,0,0
4344,22-Aug-06,24:00:00,255.06522,0.100918,0.12448,0.12448,0,0,0,0.100903,0.136248,0.136248,0,0,0,0.100874,0.171225,0.171225,0,0,0
4345,23-Aug-06,24:00:00,254.783811,0.102216,0.11723,0.11723,0,0,0,0.102203,0.128313,0.128313,0,0,0,0.102178,0.161254,0.161254,0,0,0
4346,24-Aug-06,24:00:00,249.417792,0.107192,0.110403,0.110403,0,0,0,0.107178,0.120841,0.120841,0,0,0,0.107149,0.151863,0.151863,0,0,0
4347,25-Aug-06,24:00:00,242.059402,0.096814,0.103974,0.103974,0,0,0,0.096799,0.113804,0.113804,0,0,0,0.096768,0.143019,0.143019,0,0,0
4348,26-Aug-06,24:00:00,238.764399,0.094178,0.097919,0.097919,0,0,0,0.094167,0.107176,0.107176,0,0,0,0.094143,0.134691,0.134691,0,0,0
4349,27-Aug-06,24:00:00,238.330231,0.097949,0.092217,0.092217,0,0,0,0.097938,0.100935,0.100935,0,0,0,0.097916,0.126847,0.126847,0,0,0
4350,28-Aug-06,24:00:00,238.3051,0.099317,0.086846,0.086846,0,0,0,0.099304,0.095057,0.095057,0,0,0,0.099277,0.11946,0.11946,0,0,0
4351,29-Aug-06,24:00:00,238.287292,0.097991,0.081789,0.081789,0,0,0,0.097975,0.089521,0.089521,0,0,0,0.097945,0.112503,0.112503,0,0,0
4352,30-Aug-06,24:00:00,238.270561,0.094742,0.077026,0.077026,0,0,0,0.09473,0.084308,0.084308,0,0,0,0.094705,0.105951,0.105951,0,0,0
4353,31-Aug-06,24:00:00,239.498802,0.093928,0.07254,0.07254,0,0,0,0.093917,0.079398,0.079398,0,0,0,0.093896,0.099781,0.099781,0,0,0
4354,1-Sep-06,24:00:00,234.007952,0.099847,0.068316,0.068316,0,0,0,0.099831,0.074774,0.074774,0,0,0,0.099801,0.09397,0.09397,0,0,0
4355,2-Sep-06,24:00:00,226.554079,0.096645,0.064337,0.064337,0,0,0,0.096625,0.07042,0.07042,0,0,0,0.096588,0.088498,0.088498,0,0,0
4356,3-Sep-06,24:00:00,224.249345,0.092126,0.060591,0.060591,0,0,0,0.092113,0.066319,0.066319,0,0,0,0.092088,0.083344,0.083344,0,0,0
4357,4-Sep-06,24:00:00,225.444686,0.089158,0.057062,0.057062,0,0,0,0.089141,0.062457,0.062457,0,0,0,0.089109,0.078491,0.078491,0,0,0
4358,5-Sep-06,24:00:00,226.798732,0.099351,0.053739,0.053739,0,0,0,0.099332,0.05882,0.05882,0,0,0,0.099297,0.07392,0.07392,0,0,0
4359,6-Sep-06,24:00:00,225.927675,0.093267,0.05061,0.05061,0,0,0,0.09325,0.055394,0.055394,0,0,0,0.09322,0.069615,0.069615,0,0,0
4360,7-Sep-06,24:00:00,225.179409,0.096327,0.047662,0.047662,0,0,0,0.096311,0.052168,0.052168,0,0,0,0.09628,0.065561,0.065561,0,0,0
4361,8-Sep-06,24:00:00,225.157752,0.071709,0.044887,0.044887,0,0,0,0.071692,0.04913,0.04913,0,0,0,0.07166,0.061743,0.061743,0,0,0
4362,9-Sep-06,24:00:00,223.904491,0.079343,0.042273,0.042273,0,0,0,0.079339,0.046269,0.046269,0,0,0,0.079331,0.058147,0.058147,0,0,0
4363,10-Sep-06,24:00:00,222.529874,0.085624,0.039811,0.039811,0,0,0,0.085625,0.043575,0.043575,0,0,0,0.085624,0.054761,0.054761,0,0,0
4364,11-Sep-06,24:00:00,221.515798,0.085311,0.037492,0.037492,0,0,0,0.085311,0.041037,0.041037,0,0,0,0.085311,0.051572,0.051572,0,0,0
4365,12-Sep-06,24:00:00,221.130085,0.091504,0.035309,0.035309,0,0,0,0.091504,0.038647,0.038647,0,0,0,0.091504,0.048569,0.048569,0,0,0
4366,13-Sep-06,24:00:00,221.116846,0.092161,0.033253,0.033253,0,0,0,0.092161,0.036397,0.036397,0,0,0,0.092161,0.04574,0.04574,0,0,0
4367,14-Sep-06,24:00:00,220.488004,0.086078,0.031316,0.031316,0,0,0,0.086078,0.034277,0.034277,0,0,0,0.086078,0.043077,0.043077,0,0,0
4368,15-Sep-06,24:00:00,219.487614,0.065046,0.029493,0.029493,0,0,0,0.065042,0.032281,0.032281,0,0,0,0.065037,0.040568,0.040568,0,0,0
4369,16-Sep-06,24:00:00,219.725619,0.073726,0.027775,0.027775,0,0,0,0.073726,0.030401,0.030401,0,0,0,0.073727,0.038206,0.038206,0,0,0
4370,17-Sep-06,24:00:00,220.085907,0.083855,0.026158,0.026158,0,0,0,0.083856,0.028631,0.028631,0,0,0,0.083855,0.035981,0.035981,0,0,0
4371,18-Sep-06,24:00:00,220.086489,0.084133,0.024634,0.024634,0,0,0,0.084134,0.026963,0.026963,0,0,0,0.084134,0.033885,0.033885,0,0,0
4372,19-Sep-06,24:00:00,221.947486,0.07858,0.0232,0.0232,0,0,0,0.07858,0.025393,0.025393,0,0,0,0.07858,0.031912,0.031912,0,0,0
4373,20-Sep-06,24:00:00,224.302694,0.079131,0.021849,0.021849,0,0,0,0.079131,0.023914,0.023914,0,0,0,0.079131,0.030054,0.030054,0,0,0
4374,21-Sep-06,24:00:00,225.060119,0.086337,0.020576,0.020576,0,0,0,0.086337,0.022522,0.022522,0,0,0,0.086337,0.028303,0.028303,0,0,0
4375,22-Sep-06,24:00:00,225.689981,0.096307,0.019378,0.019378,0,0,0,0.096307,0.02121,0.02121,0,0,0,0.096307,0.026655,0.026655,0,0,0
4376,23-Sep-06,24:00:00,225.436089,0.071643,0.01825,0.01825,0,0,0,0.071643,0.019975,0.019975,0,0,0,0.071642,0.025103,0.025103,0,0,0
4377,24-Sep-06,24:00:00,225.688343,0.071725,0.017187,0.017187,0,0,0,0.071725,0.018812,0.018812,0,0,0,0.071725,0.023641,0.023641,0,0,0
4378,25-Sep-06,24:00:00,224.184885,0.070059,0.016186,0.016186,0,0,0,0.070059,0.017716,0.017716,0,0,0,0.070059,0.022264,0.022264,0,0,0
4379,26-Sep-06,24:00:00,224.315547,0.07841,0.015243,0.015243,0,0,0,0.07841,0.016684,0.016684,0,0,0,0.07841,0.020968,0.020968,0,0,0
4380,27-Sep-06,24:00:00,225.038518,0.073915,0.014356,0.014356,0,0,0,0.073915,0.015713,0.015713,0,0,0,0.073915,0.019747,0.019747,0,0,0
4381,28-Sep-06,24:00:00,225.047406,0.068604,0.01352,0.01352,0,0,0,0.068604,0.014798,0.014798,0,0,0,0.068604,0.018597,0.018597,0,0,0
4382,29-Sep-06,24:00:00,224.422725,0.076145,0.012732,0.012732,0,0,0,0.076145,0.013936,0.013936,0,0,0,0.076145,0.017514,0.017514,0,0,0
4383,30-Sep-06,24:00:00,223.426137,0.041416,0.011991,0.011991,0,0,0,0.041415,0.013124,0.013124,0,0,0,0.041412,0.016494,0.016494,0,0,0
4384,1-Oct-06,24:00:00,223.045724,0.037885,0.011293,0.011293,0,0,0,0.037878,0.01236,0.01236,0,0,0,0.037875,0.015533,0.015533,0,0,0
4385,2-Oct-06,24:00:00,223.037398,0.045259,0.010635,0.010635,0,0,0,0.04524,0.01164,0.01164,0,0,0,0.045226,0.014629,0.014629,0,0,0
4386,3-Oct-06,24:00:00,223.035181,0.029023,0.010016,0.010016,0,0,0,0.029002,0.010962,0.010962,0,0,0,0.028977,0.013777,0.013777,0,0,0
4387,4-Oct-06,24:00:00,223.033132,0.025704,0.009432,0.009432,0,0,0,0.025693,0.010324,0.010324,0,0,0,0.025676,0.012974,0.012974,0,0,0
4388,5-Oct-06,24:00:00,223.031202,0.019742,0.008883,0.008883,0,0,0,0.019731,0.009723,0.009723,0,0,0,0.019711,0.012219,0.012219,0,0,0
4389,6-Oct-06,24:00:00,221.163391,0.049159,0.008366,0.008366,0,0,0,0.049142,0.009157,0.009157,0,0,0,0.049114,0.011507,0.011507,0,0,0
4390,7-Oct-06,24:00:00,220.045722,0.055251,0.007879,0.007879,0,0,0,0.05523,0.008623,0.008623,0,0,0,0.055194,0.010837,0.010837,0,0,0
4391,8-Oct-06,24:00:00,220.648186,0.052939,0.00742,0.00742,0,0,0,0.052913,0.008121,0.008121,0,0,0,0.05287,0.010206,0.010206,0,0,0
4392,9-Oct-06,24:00:00,221.640528,0.062767,0.006988,0.006988,0,0,0,0.062741,0.007648,0.007648,0,0,0,0.062699,0.009612,0.009612,0,0,0
4393,10-Oct-06,24:00:00,212.065085,0.048851,0.006581,0.006581,0,0,0,0.048832,0.007203,0.007203,0,0,0,0.0488,0.009052,0.009052,0,0,0
4394,11-Oct-06,24:00:00,198.648623,0.039965,0.006197,0.006197,0,0,0,0.039942,0.006783,0.006783,0,0,0,0.039903,0.008525,0.008525,0,0,0
4395,12-Oct-06,24:00:00,192.600534,0.07115,0.005837,0.005837,0,0,0,0.071118,0.006388,0.006388,0,0,0,0.071067,0.008028,0.008028,0,0,0
4396,13-Oct-06,24:00:00,192.050765,0.049539,0.005497,0.005497,0,0,0,0.04952,0.006016,0.006016,0,0,0,0.049489,0.007561,0.007561,0,0,0
4397,14-Oct-06,24:00:00,192.019741,0.041954,0.005177,0.005177,0,0,0,0.041935,0.005666,0.005666,0,0,0,0.041902,0.007121,0.007121,0,0,0
4398,15-Oct-06,24:00:00,191.567719,0.042058,0.004875,0.004875,0,0,0,0.042039,0.005336,0.005336,0,0,0,0.042008,0.006706,0.006706,0,0,0
4399,16-Oct-06,24:00:00,189.269675,0.054153,0.004591,0.004591,0,0,0,0.054145,0.005025,0.005025,0,0,0,0.054131,0.006315,0.006315,0,0,0
4400,17-Oct-06,24:00:00,182.729342,0.045518,0.004324,0.004324,0,0,0,0.045518,0.004733,0.004733,0,0,0,0.045518,0.005948,0.005948,0,0,0
4401,18-Oct-06,24:00:00,172.598118,0.045496,0.004072,0.004072,0,0,0,0.045496,0.004457,0.004457,0,0,0,0.045496,0.005601,0.005601,0,0,0
4402,19-Oct-06,24:00:00,167.510863,0.045282,0.003835,0.003835,0,0,0,0.045282,0.004197,0.004197,0,0,0,0.045282,0.005275,0.005275,0,0,0
4403,20-Oct-06,24:00:00,168.390644,0.047334,0.003612,0.003612,0,0,0,0.047334,0.003953,0.003953,0,0,0,0.047334,0.004968,0.004968,0,0,0
4404,21-Oct-06,24:00:00,172.103271,0.041776,0.003401,0.003401,0,0,0,0.041776,0.003723,0.003723,0,0,0,0.041776,0.004679,0.004679,0,0,0
4405,22-Oct-06,24:00:00,178.792927,0.049805,0.003203,0.003203,0,0,0,0.049804,0.003506,0.003506,0,0,0,0.049804,0.004406,0.004406,0,0,0
4406,23-Oct-06,24:00:00,182.628485,0.045991,0.003017,0.003017,0,0,0,0.04599,0.003302,0.003302,0,0,0,0.045989,0.004149,0.004149,0,0,0
4407,24-Oct-06,24:00:00,182.54011,0.041547,0.002841,0.002841,0,0,0,0.041546,0.00311,0.00311,0,0,0,0.041544,0.003908,0.003908,0,0,0
4408,25-Oct-06,24:00:00,182.06035,0.02422,0.002676,0.002676,0,0,0,0.024219,0.002928,0.002928,0,0,0,0.024218,0.00368,0.00368,0,0,0
4409,26-Oct-06,24:00:00,186.957191,0.036457,0.00252,0.00252,0,0,0,0.036456,0.002758,0.002758,0,0,0,0.036455,0.003466,0.003466,0,0,0
4410,27-Oct-06,24:00:00,206.455174,0.036759,0.002373,0.002373,0,0,0,0.036758,0.002597,0.002597,0,0,0,0.036757,0.003264,0.003264,0,0,0
4411,28-Oct-06,24:00:00,221.544834,0.03746,0.002235,0.002235,0,0,0,0.037457,0.002446,0.002446,0,0,0,0.037455,0.003074,0.003074,0,0,0
4412,29-Oct-06,24:00:00,224.591962,0.036969,0.002105,0.002105,0,0,0,0.036948,0.002304,0.002304,0,0,0,0.036947,0.002895,0.002895,0,0,0
4413,30-Oct-06,24:00:00,224.37869,0.028227,0.001982,0.001982,0,0,0,0.028205,0.002169,0.002169,0,0,0,0.028187,0.002726,0.002726,0,0,0
4414,31-Oct-06,24:00:00,224.01253,0.021952,0.001867,0.001867,0,0,0,0.021934,0.002043,0.002043,0,0,0,0.021906,0.002568,0.002568,0,0,0
4415,1-Nov-06,24:00:00,224.006216,0.017063,0.001758,0.001758,0,0,0,0.017048,0.001924,0.001924,0,0,0,0.017024,0.002418,0.002418,0,0,0
4416,2-Nov-06,24:00:00,253.151588,0.017139,1.48323,0.001656,0.393682,0,0.031738,0.01712,25.646759,0.001812,0.413175,0,0.03408,0.017089,18.929401,0.002277,0.419689,0,0.035016
4417,3-Nov-06,24:00:00,248.818106,0.020286,0.767088,0.001559,0,0,0.05624,0.020269,9.589073,0.001707,0,0,0.059025,0.020241,0.506959,0.002145,0,0,0.059956
4418,4-Nov-06,24:00:00,223.728805,0.025926,0.047126,0.001468,0,0,0.05624,0.025908,0.343743,0.001607,0,0,0.059025,0.025879,0.00202,0.00202,0,0,0.059956
4419,5-Nov-06,24:00:00,224.250025,0.019431,0.001383,0.001383,0,0,0.05624,0.019411,0.001514,0.001514,0,0,0.059025,0.019378,0.001902,0.001902,0,0,0.059956
4420,6-Nov-06,24:00:00,223.126536,0.042347,0.001302,0.001302,0,0,0.05543,0.042321,0.001425,0.001425,0,0,0.057989,0.04228,0.001791,0.001791,0,0,0.058929
4421,7-Nov-06,24:00:00,222.644271,0.020677,0.001226,0.001226,0,0,0.052739,0.020659,0.001342,0.001342,0,0,0.055055,0.02063,0.001687,0.001687,0,0,0.056009
4422,8-Nov-06,24:00:00,222.376168,0.041083,0.001155,0.001155,0,0,0.048345,0.04106,0.001264,0.001264,0,0,0.050664,0.041016,0.001589,0.001589,0,0,0.051622
4423,9-Nov-06,24:00:00,223.253792,0.031362,0.001088,0.001088,0,0,0.043065,0.03134,0.001191,0.001191,0,0,0.045388,0.031305,0.001496,0.001496,0,0,0.046352
4424,10-Nov-06,24:00:00,226.479601,0.02394,0.001024,0.001024,0,0,0.039121,0.023921,0.001121,0.001121,0,0,0.041446,0.023892,0.001409,0.001409,0,0,0.042415
4425,11-Nov-06,24:00:00,262.804942,0.032719,1.285224,0.000965,0.286733,0,0.068095,0.032698,22.453949,0.001056,0.316634,0,0.074278,0.032665,16.129282,0.001327,0.34915,0,0.08465
4426,12-Nov-06,24:00:00,242.750452,0.023961,0.376991,0.000909,0.161107,0,0.079592,0.023937,5.011022,0.000994,0.205253,0,0.086827,0.023901,0.945778,0.00125,0.310244,0,0.093737
4427,13-Nov-06,24:00:00,324.724379,0.010156,3.626848,0.000856,0.938403,0,0.169491,0.010141,68.318435,0.000937,1.082431,0,0.193325,0.010117,60.031223,0.001177,1.299687,0,0.230599
4428,14-Nov-06,24:00:00,323.754799,0.03065,3.639296,0.000806,0.214008,0,0.260682,0.030632,58.379596,0.000882,0.23835,0,0.297034,0.030605,16.18289,0.001108,0.055665,0,0.327542
4429,15-Nov-06,24:00:00,203.212983,0.022836,0.385686,0.000759,0,0,0.26603,0.022813,4.446459,0.000831,0,0,0.302988,0.022778,0.001044,0.001044,0,0,0.328541
4430,16-Nov-06,24:00:00,206.062611,0.009695,1.106142,0.000715,0.29305,0,0.290969,0.009683,23.110753,0.000782,0.370235,0,0.336177,0.009664,14.174537,0.000983,0.30986,0,0.362628
4431,17-Nov-06,24:00:00,200.658281,0.014919,0.577378,0.000673,0,0,0.307894,0.014902,8.514559,0.000737,0,0,0.355878,0.014876,0.174143,0.000926,0,0,0.372807
4432,18-Nov-06,24:00:00,183.785033,0.018948,0.035132,0.000634,0,0,0.307894,0.018923,0.303247,0.000694,0,0,0.355878,0.018888,0.000872,0.000872,0,0,0.372807
4433,19-Nov-06,24:00:00,184.328434,0.016245,0.000597,0.000597,0,0,0.307894,0.01622,0.000653,0.000653,0,0,0.355878,0.016182,0.000821,0.000821,0,0,0.372807
4434,20-Nov-06,24:00:00,184.942111,0.010712,0.000562,0.000562,0,0,0.307894,0.010698,0.000615,0.000615,0,0,0.355878,0.010676,0.000773,0.000773,0,0,0.372807
4435,21-Nov-06,24:00:00,186.34748,0.020492,0.000529,0.000529,0,0,0.307894,0.020468,0.00058,0.00058,0,0,0.355878,0.020431,0.000728,0.000728,0,0,0.372807
4436,22-Nov-06,24:00:00,189.280182,0.015863,0.005382,0.000499,0.007856,0,0.308105,0.015855,0.215394,0.000546,0.017544,0,0.356348,0.015842,1.189063,0.000686,0.059121,0,0.374558
4437,23-Nov-06,24:00:00,194.34567,0.027692,0.038473,0.00047,0,0,0.309016,0.027669,1.234775,0.000514,0,0,0.358385,0.027635,1.549629,0.000646,0,0,0.381253
4438,24-Nov-06,24:00:00,191.204333,0.023909,0.003309,0.000442,0,0,0.309016,0.023879,0.061924,0.000484,0,0,0.358385,0.023832,0.000608,0.000608,0,0,0.381253
4439,25-Nov-06,24:00:00,188.292453,0.018923,0.000417,0.000417,0,0,0.309016,0.018895,0.000456,0.000456,0,0,0.358385,0.018852,0.000573,0.000573,0,0,0.381253
4440,26-Nov-06,24:00:00,215.105058,0.005986,1.600696,0.000392,0.723394,0,0.345909,0.005976,27.68075,0.000429,0.758142,0,0.396715,0.00596,27.601358,0.00054,0.784294,0,0.426821
4441,27-Nov-06,24:00:00,261.655371,0.014826,2.432142,0.000369,0,0,0.412358,0.014802,35.817832,0.000404,0,0,0.466691,0.014763,8.713103,0.000508,0,0,0.493295
4442,28-Nov-06,24:00:00,197.815824,0.014185,0.180309,0.000348,0,0,0.412358,0.014165,1.778744,0.000381,0,0,0.466691,0.014135,0.000479,0.000479,0,0,0.493295
4443,29-Nov-06,24:00:00,193.662786,0.018179,0.001257,0.000328,0,0,0.412358,0.018154,0.000359,0.000359,0,0,0.466691,0.018119,0.000451,0.000451,0,0,0.493295
4444,30-Nov-06,24:00:00,194.854091,0.020219,0.000309,0.000309,0,0,0.412358,0.020185,0.000338,0.000338,0,0,0.466691,0.020134,0.000424,0.000424,0,0,0.493295
4445,1-Dec-06,24:00:00,192.747636,0.021559,0.000291,0.000291,0,0,0.412358,0.021524,0.000318,0.000318,0,0,0.466691,0.02147,0.0004,0.0004,0,0,0.493295
4446,2-Dec-06,24:00:00,187.559502,0.020821,0.000274,0.000274,0,0,0.411746,0.020786,0.0003,0.0003,0,0,0.46609,0.020732,0.000376,0.000376,0,0,0.492712
4447,3-Dec-06,24:00:00,186.126503,0.023886,0.000258,0.000258,0,0,0.409254,0.023836,0.000282,0.000282,0,0,0.463614,0.023758,0.000355,0.000355,0,0,0.490261
4448,4-Dec-06,24:00:00,188.258035,0.021519,0.000243,0.000243,0,0,0.405971,0.021478,0.000266,0.000266,0,0,0.460338,0.021416,0.000334,0.000334,0,0,0.486995
4449,5-Dec-06,24:00:00,190.739578,0.025138,0.000229,0.000229,0,0,0.402672,0.025091,0.00025,0.00025,0,0,0.457045,0.025019,0.000314,0.000314,0,0,0.483712
4450,6-Dec-06,24:00:00,192.338186,0.022236,0.000215,0.000215,0,0,0.39926,0.022191,0.000236,0.000236,0,0,0.45364,0.022122,0.000296,0.000296,0,0,0.480317
4451,7-Dec-06,24:00:00,191.594189,0.019465,0.000203,0.000203,0,0,0.396291,0.019428,0.000222,0.000222,0,0,0.450676,0.019371,0.000279,0.000279,0,0,0.477362
4452,8-Dec-06,24:00:00,190.286828,0.024192,0.084337,0.000191,0.366622,0,0.398875,0.024167,0.41766,0.000209,0.192817,0,0.449744,0.024128,0.080795,0.000263,0.080014,0,0.474845
