hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H
64,0.4,90,336,1,2,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.228657159280799,211377.3855012348,459.75796404329395,0.24551678355479767,0.47042143255143376,1.1620090829120264,0.0938614879737628,0.4876090146668986,-69.65092305245496,-2.7350006495762305,13.804247193218504,0.6666666666666666,69.57940588513901,0.36008882387573093,245623.9863412743,495.6046673925442,0.28225821125491035,0.3941719957117765,0.8102267311769059,-0.09445413565476775,0.6651689814677455,-61.07630959767375,-33.272384833620336,0.7783382646935061,,72.4016343505667
128,0.4,90,168,1,1,128,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.06815377377120657,255361.4405829946,505.332999697224,0.1203092292918535,0.4995330050695401,1.3243568407969497,0.18791919048268735,0.35333062629919604,-67.47039798733869,-12.384777653971565,2.944122970640247,0.6666666666666666,74.15349738764105,0.3599528918089887,244589.65477627647,494.56006184919187,0.3366012404114722,0.4540327502723184,0.9841842562910774,-0.0078595707518494,0.6234796968298757,-64.29761657572388,-17.88711012522512,-3.9392586153342677,,68.36926799491361
64,0.4,90,168,1,2,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.1741297135426576,226319.987298695,475.7310030875589,0.16566911780056104,0.4314198047667448,1.2456271834113497,0.14230642200667745,0.440990277947141,-73.23304656848048,-11.967244483724107,50.012575939745005,0.6666666666666666,72.69285756221781,0.3472417471059148,249447.1323821409,499.4468263810882,0.2860532142267639,0.40843761460042843,0.8305288078533035,-0.08421803296709893,0.6379869171857439,-64.22476963102714,-14.124103192600506,-0.9111434480499123,,71.51572985566635
128,0.4,90,336,1,1,64,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.1196751762882925,241242.60938821218,491.1645441073818,0.10247296433933217,0.4013818666544262,1.2290244555739944,0.13268747527093303,0.3717015765412729,-69.93857699032779,-25.401243341471456,-2014.3016613026596,0.6666666666666666,75.75216895307656,0.3471148549212011,250603.9243266998,500.6035600419755,0.30705520841550393,0.42257836049299274,0.9294854605347287,-0.03509656506204251,0.6234572612078131,-63.36017727885578,-15.558900759970395,1.5476865573966547,,70.6056565962399
64,0.4,90,336,1,1,64,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.19513764493711405,220563.01208802333,469.6413653928105,0.19499856222967926,0.43735032955122377,1.1854317449319223,0.10743162780776071,0.4549607985404449,-75.58557958526102,-1.7505724926951252,50.4116576404402,0.6666666666666666,74.0498660689713,0.33790997811784274,254137.13115067652,504.120155469583,0.2986584751228255,0.42072343277288105,0.9138485158585934,-0.04287940035188841,0.6141288881519653,-66.34488041329429,-11.748067077125606,3.6599439722947347,,69.80708497538578
256,0.4,120,336,1,1,64,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.20081697886399097,117512.20879048076,342.8005379086806,0.15213621391953136,0.3441667426886004,1.0677877826703868,0.046236466154157975,0.4669328795811369,-75.33288355208202,-32.18895300805962,61.76541356132109,0.6666666666666666,78.21370732739268,0.3368388573167501,130800.20264437687,361.66310655688517,0.211493980539724,0.3315878883233176,0.6819274375498839,-0.1903441373556596,0.7283442680423904,-70.55905852989812,-30.60881770695153,88.43245826916312,,79.00508559338665
128,0.4,120,336,1,1,128,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.1627005377232107,123116.86638608197,350.8801310790937,0.21538182540984419,0.5274511465918928,1.324946265176426,0.22163827167507125,0.46452527063570664,-67.40102919827842,-20.066326824848357,-25.687143125323953,3.0,72.92969526119253,0.32359488668302705,133412.4094387888,365.25663503732386,0.2651927441107631,0.3763127856657639,0.9104724618259089,-0.05357595729746676,0.6219248991378064,-67.97850682434866,-43.84869930186383,0.9593587453417096,,77.7492065645218
128,0.4,90,336,1,2,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 1: 0.001}",0.0933573857483544,248454.68871640597,498.45229332044,0.12032169512790736,0.4402956189052171,1.11547693763227,0.06690265136988595,0.331247427877083,-70.80840374511347,-7.817912665182976,-1950.5309470807777,1.0,77.35887288873472,0.31906022524330335,261372.4344479784,511.24596276936836,0.21474348769307616,0.3444007773483922,0.7314166688774071,-0.13367955639796403,0.6613549887830428,-68.38359793448738,-36.34297702090849,10.035642494077825,,78.56199253233527
256,0.4,90,168,1,1,128,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.12833263069472434,238870.1363698311,488.7434259095779,0.1680541782035695,0.4595103579568016,1.065875823916646,0.03816577899938831,0.37098078481507696,-74.14983656637334,9.902917427907967,-1834.8537834095864,0.6666666666666666,76.85962059677553,0.3175496836625127,260793.7527391064,510.67969681504513,0.28850648809675594,0.44911838494625966,0.8208019233527665,-0.08905176942199035,0.5869134315883334,-59.99134165889303,40.0434169366258,29.840391860725212,,73.41922080278363
64,0.4,120,336,1,1,64,"((0.5, 0.25), (0.01, 0.005, 0.001))",{0: 0.001},0.2514803363708963,110062.64731591957,331.75690997463727,0.3025837489965556,0.5177063378650859,1.0997224174143292,0.0680183359884802,0.5062007593229462,-70.50056211102877,14.455761070021763,70.44712247859479,0.3333333333333333,73.61409205399599,0.3101488060807043,136064.47988495557,368.86919075053635,0.31791297545838293,0.47578336242476477,1.0169229219463045,0.010127182786826089,0.5639343619933459,-68.70888402291291,-4.3301136324844745,3.7433666703482684,,76.44136883440217
