hidden_size,output_dropout,seq_length_1D,seq_length_1H,num_layers,epochs,batch_size,schedule_pairs,learning_rate,NSE_1D,MSE_1D,RMSE_1D,KGE_1D,Alpha-NSE_1D,Beta-KGE_1D,Beta-NSE_1D,Pearson-r_1D,FHV_1D,FMS_1D,FLV_1D,Peak-Timing_1D,Peak-MAPE_1D,NSE_1H,MSE_1H,RMSE_1H,KGE_1H,Alpha-NSE_1H,Beta-KGE_1H,Beta-NSE_1H,Pearson-r_1H,FHV_1H,FMS_1H,FLV_1H,Peak-Timing_1H,Peak-MAPE_1H
64,0.4,120,168,1,48,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.8259609937667847,29802.759765625,172.63475827777268,0.8658044040684137,0.9053444823225972,0.9720169901847839,-0.02141284117070877,0.9090838732548621,-6.599820405244827,-20.484239213375997,63.85932734965907,0.2,33.753066062927246,0.7680931985378265,50654.73828125,225.06607536732406,0.8049585879407934,0.8488432318412721,0.9944714307785034,-0.0037460420028934548,0.8768650383513241,-16.40402227640152,-19.647952728785246,-32.81417329178809,,44.709306955337524
256,0.4,90,168,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8328952938318253,28615.31640625,169.16062309606806,0.8597860932765893,0.9031886331519499,1.053119421005249,0.04064741405032827,0.9135949885728802,-8.019224554300308,-18.22653431755308,63.554848024705144,0.0,35.77763319015503,0.7680562138557434,50662.81640625,225.08402077057804,0.8450327849054909,0.9101292077267104,1.029430627822876,0.019941671209183623,0.8772322656547316,-8.79896655678749,-16.141535701618423,60.41446394708121,,41.15750789642334
128,0.4,90,168,1,16,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8344013839960098,28357.41015625,168.3965859400065,0.8527520177624396,0.9010021051849083,0.9316900372505188,-0.05227135926389768,0.915058054623305,-8.636928349733353,-7.672147120630653,54.16776316865226,0.0,35.61206817626953,0.7670401483774185,50884.75390625,225.57649236179287,0.8501061445564317,0.9240233675604477,0.9589401483535767,-0.027821360111851698,0.8774854792048868,-8.328916877508163,-6.016361428150918,-1379.3500269915808,,42.095160484313965
256,0.4,90,168,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.837901383638382,27758.064453125,166.60751619637392,0.8767600047399706,0.9105145969860737,1.0046374797821045,0.0035486370280977952,0.9153894045618528,-6.881190836429596,-14.406961626143607,43.564807072926186,0.2,36.9661283493042,0.7662772983312607,51051.37890625,225.94552198760215,0.8540867107206399,0.924042695567435,1.018087387084961,0.012255654160314326,0.8767359650177731,-8.378803730010986,-11.21250254269183,-1397.535308635556,,39.801111817359924
128,0.4,90,336,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8448134511709213,26574.4296875,163.01665463227982,0.8664987032352377,0.897126473485629,0.9719692468643188,-0.021449345988533503,0.919663764968623,-10.189753025770187,-13.374294862462039,32.14047458885821,0.2,33.46541166305542,0.7661647349596024,51075.96875,225.9999308628213,0.8623251411207337,0.9374438606283535,1.0016320943832397,0.0011058754268159381,0.8773687133629218,-7.506916671991348,-9.469219435491114,-148.76821464036323,,40.45901894569397
256,0.4,90,336,1,16,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 8: 0.005, 12: 0.001}",0.8364559412002563,28005.583984375,167.34868981971445,0.8679658081097014,0.9003561542771773,0.9845085740089417,-0.011854183680738746,0.9147700313360725,-8.56034979224205,-13.69700795686623,68.37710042356994,0.2,36.3324499130249,0.7636271417140961,51630.24609375,227.22289958045602,0.8561904695853473,0.9307218279279775,1.0207757949829102,0.014077318818870716,0.8757016401746577,-6.501661241054535,-15.684928833374483,28.962052764507977,,41.84575378894806
256,0.4,90,168,1,32,128,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8425043374300003,26969.845703125,164.22498501484176,0.8792800776849148,0.9140596941530491,0.9783220291137695,-0.016588157955093028,0.9180388564443585,-7.936879992485046,-6.286225516657219,48.53462043967581,0.2,36.69534206390381,0.763277530670166,51706.61328125,227.3908821418528,0.8454748975295039,0.9131825104521422,0.9748256206512451,-0.017057684436853703,0.8746725033102077,-9.0824656188488,-10.111545927011266,-1390.128588963126,,42.27939248085022
64,0.4,120,336,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8141930103302002,31817.9296875,178.3758102644526,0.8642041071126292,0.9086614796884981,0.9755114316940308,-0.018738844828270276,0.9025417563532591,-7.814403623342514,-13.293115128968783,7.3259350200145565,0.2,38.676819801330566,0.7632608711719513,51710.25,227.39887862520342,0.8648842091675888,0.9458559838856659,1.0072139501571655,0.004888026848168841,0.8764173904855195,-4.812105745077133,-15.031340823073966,-1396.0081829455844,,40.58491587638855
128,0.4,90,168,1,48,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 24: 0.005, 36: 0.001}",0.838627815246582,27633.669921875,166.23378092877212,0.8833174610343688,0.924016069789542,1.0281862020492554,0.021568300071667438,0.9160548079799871,-6.646081060171127,-15.927085251080719,23.412360097337285,0.2,34.642934799194336,0.7631830275058746,51727.25390625,227.43626339317572,0.8413755708325454,0.9193343669463917,1.0562334060668945,0.03810268447733804,0.8755308503488629,-8.766798675060272,-16.445291311568848,-1403.2958060233248,,39.22009468078613
64,0.4,90,168,1,32,64,"((0.5, 0.25), (0.01, 0.005, 0.001))","{0: 0.01, 16: 0.005, 24: 0.001}",0.8331500887870789,28571.685546875,169.0316110876158,0.829850272143552,0.8526723812808014,1.0012744665145874,0.000975231739220791,0.9148890231094898,-14.82086181640625,-14.071645803882424,20.374894856677983,0.2,42.39579677581787,0.7630260735750198,51761.53515625,227.51161543149834,0.8410840393317958,0.9119572062253943,1.042702317237854,0.02893428764932518,0.8747831436188476,-8.303158730268478,-22.417980951635904,-1406.9260110964037,,40.81620275974274
